Date,F,GM
2015-05-20,8.880448341369629,27.385059356689453
2015-05-21,9.002337455749512,27.822965621948242
2015-05-22,8.863035202026367,27.91680335998535
2015-05-26,8.816601753234863,27.77603530883789
2015-05-27,8.892057418823242,28.00282096862793
2015-05-28,8.87464427947998,28.45637321472168
2015-05-29,8.804990768432617,28.127944946289062
2015-06-01,8.915271759033203,28.292152404785156
2015-06-02,8.857232093811035,28.323434829711914
2015-06-03,8.822403907775879,28.104475021362305
2015-06-04,8.735342025756836,27.791688919067383
2015-06-05,8.578629493713379,27.46324920654297
2015-06-08,8.64827823638916,27.64497184753418
2015-06-09,8.636670112609863,27.858293533325195
2015-06-10,8.723735809326172,28.119014739990234
2015-06-11,8.8688383102417,28.087421417236328
2015-06-12,8.839816093444824,28.213834762573242
2015-06-15,8.735342025756836,28.01630973815918
2015-06-16,8.706323623657227,28.134830474853516
2015-06-17,8.717931747436523,28.292835235595703
2015-06-18,8.787582397460938,28.600969314575195
2015-06-19,8.77016830444336,28.529863357543945
2015-06-22,8.781776428222656,28.59306526184082
2015-06-23,8.87464427947998,28.67998504638672
2015-06-24,8.99653434753418,27.779281616210938
2015-06-25,8.961705207824707,27.415851593017578
2015-06-26,8.938491821289062,27.16302490234375
2015-06-29,8.717931747436523,26.254425048828125
2015-06-30,8.712124824523926,26.33344078063965
2015-07-01,8.700515747070312,26.104312896728516
2015-07-02,8.630867004394531,26.254425048828125
2015-07-06,8.58443546295166,25.796184539794922
2015-07-07,8.619257926940918,25.96209716796875
2015-07-08,8.340655326843262,24.642658233642578
2015-07-09,8.317440032958984,24.500446319580078
2015-07-10,8.404504776000977,24.808574676513672
2015-07-13,8.497369766235352,25.029796600341797
2015-07-14,8.596041679382324,25.10091209411621
2015-07-15,8.56121826171875,24.83228302001953
2015-07-16,8.456740379333496,24.184410095214844
2015-07-17,8.52639102935791,24.21601676940918
2015-07-20,8.456740379333496,24.097497940063477
2015-07-21,8.421915054321289,24.010597229003906
2015-07-22,8.36967658996582,23.939485549926758
2015-07-23,8.479957580566406,24.88758087158203
2015-07-24,8.352265357971191,24.53994369506836
2015-07-27,8.445131301879883,24.532045364379883
2015-07-28,8.60765266418457,24.74537467956543
2015-07-29,8.918416976928711,25.24312400817871
2015-07-30,8.853918075561523,25.21152114868164
2015-07-31,8.695606231689453,24.89548683166504
2015-08-03,8.760101318359375,25.029796600341797
2015-08-04,8.742511749267578,24.90338897705078
2015-08-05,8.67801284790039,24.966590881347656
2015-08-06,8.695606231689453,25.172016143798828
2015-08-07,8.67801284790039,25.07720184326172
2015-08-10,8.78941822052002,25.235219955444336
2015-08-11,8.619379043579102,24.35823631286621
2015-08-12,8.607650756835938,24.389835357666016
2015-08-13,8.625240325927734,24.53994369506836
2015-08-14,8.666284561157227,24.879682540893555
2015-08-17,8.607650756835938,24.9744930267334
2015-08-18,8.695606231689453,25.053503036499023
2015-08-19,8.660420417785645,24.990293502807617
2015-08-20,8.461061477661133,24.366132736206055
2015-08-21,8.126840591430664,23.386432647705078
2015-08-24,7.733983993530273,21.96428108215332
2015-08-25,7.563941478729248,21.553443908691406
2015-08-26,7.745711803436279,22.201313018798828
2015-08-27,7.950936317443848,22.580547332763672
2015-08-28,8.056480407714844,22.912385940551758
2015-08-31,8.132706642150879,23.2600154876709
2015-09-01,8.04475212097168,22.62795066833496
2015-09-02,8.132706642150879,23.078298568725586
2015-09-03,8.11511516571045,22.999290466308594
2015-09-04,7.950936317443848,22.817567825317383
2015-09-08,8.015434265136719,23.607648849487305
2015-09-09,7.933345794677734,23.402236938476562
2015-09-10,8.050615310668945,23.99408531188965
2015-09-11,8.038888931274414,24.114051818847656
2015-09-14,8.079931259155273,24.56993865966797
2015-09-15,8.390698432922363,24.785892486572266
2015-09-16,8.584195137023926,24.9538516998291
2015-09-17,8.560742378234863,25.041828155517578
2015-09-18,8.373108863830566,24.40198516845703
2015-09-21,8.396561622619629,24.48996353149414
2015-09-22,8.16202449798584,24.01807975769043
2015-09-23,8.021297454833984,23.7701416015625
2015-09-24,8.00370979309082,23.546199798583984
2015-09-25,7.933345794677734,23.522201538085938
2015-09-28,7.692941665649414,22.84236717224121
2015-09-29,7.7105302810668945,23.31425666809082
2015-09-30,7.956799507141113,24.010086059570312
2015-10-01,8.015434265136719,24.52995491027832
2015-10-02,8.203065872192383,25.377742767333984
2015-10-05,8.32033634185791,25.401737213134766
2015-10-06,8.390698432922363,25.7696475982666
2015-10-07,8.648695945739746,26.433486938476562
2015-10-08,8.78941822052002,26.737407684326172
2015-10-09,8.777692794799805,26.353504180908203
2015-10-12,8.78355598449707,26.409486770629883
2015-10-13,8.760101318359375,26.497468948364258
2015-10-14,8.801145553588867,26.657426834106445
2015-10-15,8.924281120300293,26.649425506591797
2015-10-16,8.959461212158203,26.513463973999023
2015-10-19,9.006369590759277,26.585451126098633
2015-10-20,9.018095970153809,26.777402877807617
2015-10-21,9.035688400268555,28.329015731811523
2015-10-22,9.13536548614502,28.329015731811523
2015-10-23,9.188140869140625,28.752918243408203
2015-10-26,9.194000244140625,28.528966903686523
2015-10-27,8.730785369873047,27.969112396240234
2015-10-28,8.867018699645996,28.169055938720703
2015-10-29,8.724859237670898,27.793148040771484
2015-10-30,8.772247314453125,27.92111587524414
2015-11-02,8.73670768737793,28.448991775512695
2015-11-03,8.772247314453125,28.616931915283203
2015-11-04,8.67747688293457,28.329015731811523
2015-11-05,8.630088806152344,28.345006942749023
2015-11-06,8.600475311279297,28.592954635620117
2015-11-09,8.487934112548828,28.528966903686523
2015-11-10,8.458317756652832,28.488971710205078
2015-11-11,8.476086616516113,28.4329891204834
2015-11-12,8.316162109375,28.065080642700195
2015-11-13,8.245081901550293,27.441246032714844
2015-11-16,8.316162109375,28.129070281982422
2015-11-17,8.381319046020508,28.161060333251953
2015-11-18,8.564935684204102,29.160810470581055
2015-11-19,8.630088806152344,28.90486717224121
2015-11-20,8.647859573364258,29.064834594726562
2015-11-23,8.618244171142578,28.856889724731445
2015-11-24,8.618244171142578,28.968870162963867
2015-11-25,8.618244171142578,29.064834594726562
2015-11-27,8.606396675109863,29.08882713317871
2015-11-30,8.487934112548828,28.952861785888672
2015-12-01,8.624168395996094,29.000850677490234
2015-12-02,8.446468353271484,28.576955795288086
2015-12-03,8.280625343322754,28.36900520324707
2015-12-04,8.410930633544922,28.99285125732422
2015-12-07,8.363546371459961,28.896873474121094
2015-12-08,8.274699211120605,28.37700080871582
2015-12-09,8.227314949035645,28.35301399230957
2015-12-10,8.26877498626709,28.49697494506836
2015-12-11,8.079235076904297,27.6331844329834
2015-12-14,8.067388534545898,27.50522232055664
2015-12-15,8.215466499328613,27.62518310546875
2015-12-16,8.505705833435059,28.40108299255371
2015-12-17,8.280625343322754,27.568622589111328
2015-12-18,8.174007415771484,27.21299934387207
2015-12-21,8.13254165649414,27.342313766479492
2015-12-22,8.410930633544922,27.71409797668457
2015-12-23,8.505705833435059,28.11013412475586
2015-12-24,8.476086616516113,27.964641571044922
2015-12-28,8.39908504486084,27.89189910888672
2015-12-29,8.428701400756836,27.88381576538086
2015-12-30,8.39316177368164,27.746427536010742
2015-12-31,8.345778465270996,27.487783432006836
2016-01-04,8.274699211120605,26.92203140258789
2016-01-05,8.126619338989258,26.21080207824707
2016-01-06,7.765303134918213,25.27324867248535
2016-01-07,7.522454738616943,24.238712310791016
2016-01-08,7.427682876586914,23.866941452026367
2016-01-11,7.563914775848389,24.44886016845703
2016-01-12,7.611300468444824,24.489269256591797
2016-01-13,7.226294040679932,24.642831802368164
2016-01-14,7.220371246337891,24.489269256591797
2016-01-15,7.090062141418457,23.899267196655273
2016-01-19,7.078213214874268,23.761859893798828
2016-01-20,7.0485968589782715,23.778026580810547
2016-01-21,7.113754749298096,23.88309669494629
2016-01-22,7.190754413604736,23.664878845214844
2016-01-25,7.095983505249023,23.624462127685547
2016-01-26,7.261831283569336,23.96392059326172
2016-01-27,7.255711078643799,23.608301162719727
2016-01-28,7.169988632202148,23.454744338989258
2016-01-29,7.310816287994385,23.955841064453125
2016-02-01,7.390416145324707,24.335710525512695
2016-02-02,7.047529697418213,23.96392059326172
2016-02-03,7.016913414001465,23.373918533325195
2016-02-04,7.059773921966553,23.147615432739258
2016-02-05,7.010791301727295,23.066789627075195
2016-02-08,7.096512317657471,23.179946899414062
2016-02-09,6.949560642242432,22.52528190612793
2016-02-10,6.943439960479736,22.395959854125977
2016-02-11,6.839348316192627,21.74129867553711
2016-02-12,7.072021961212158,22.395959854125977
2016-02-16,7.267955780029297,23.099119186401367
2016-02-17,7.512875080108643,23.656797409057617
2016-02-18,7.506750106811523,23.462827682495117
2016-02-19,7.408785343170166,23.260765075683594
2016-02-22,7.690441608428955,23.9477596282959
2016-02-23,7.60471773147583,23.745704650878906
2016-02-24,7.396539211273193,23.30925750732422
2016-02-25,7.58635139465332,23.842689514160156
2016-02-26,7.635334491729736,23.9477596282959
2016-02-29,7.659826755523682,23.7941951751709
2016-03-01,8.014957427978516,24.254886627197266
2016-03-02,8.09455394744873,24.368032455444336
2016-03-03,8.290491104125977,25.111604690551758
2016-03-04,8.321104049682617,25.35407257080078
2016-03-07,8.339475631713867,25.53188133239746
2016-03-08,8.100677490234375,24.796403884887695
2016-03-09,8.076187133789062,24.992799758911133
2016-03-10,8.051695823669434,25.221942901611328
2016-03-11,8.137415885925293,25.58202362060547
2016-03-14,8.125168800354004,25.51655387878418
2016-03-15,8.100677490234375,25.410167694091797
2016-03-16,8.265998840332031,25.93391990661621
2016-03-17,8.24763011932373,26.154876708984375
2016-03-18,8.35172176361084,26.154876708984375
2016-03-21,8.36396598815918,26.253084182739258
2016-03-22,8.321104049682617,26.105777740478516
2016-03-23,8.119049072265625,25.62294578552246
2016-03-24,7.996589660644531,25.33651351928711
2016-03-28,8.014957427978516,25.3856201171875
2016-03-29,8.082308769226074,25.524734497070312
2016-03-30,8.174156188964844,25.361064910888672
2016-03-31,8.265998840332031,25.72115135192871
2016-04-01,8.021080017089844,24.935518264770508
2016-04-04,7.837392807006836,24.46904945373535
2016-04-05,7.819022178649902,24.22354507446289
2016-04-06,7.849637508392334,24.501787185668945
2016-04-07,7.665948867797852,24.076234817504883
2016-04-08,7.684316635131836,24.035322189331055
2016-04-11,7.751671314239502,24.166261672973633
2016-04-12,7.843514442443848,24.313560485839844
2016-04-13,7.996589660644531,25.1892147064209
2016-04-14,8.014957427978516,25.14010238647461
2016-04-15,7.923111915588379,25.00916862487793
2016-04-18,8.112926483154297,25.62294578552246
2016-04-19,8.229262351989746,26.16306495666504
2016-04-20,8.35172176361084,26.343101501464844
2016-04-21,8.357842445373535,26.72772979736328
2016-04-22,8.333353042602539,26.334922790527344
2016-04-25,8.314982414245605,26.146696090698242
2016-04-26,8.419074058532715,26.343101501464844
2016-04-27,8.456214904785156,26.31855583190918
2016-04-28,8.722404479980469,26.54768943786621
2016-04-29,8.39431095123291,26.023941040039062
2016-05-02,8.431455612182617,25.98302459716797
2016-05-03,8.313834190368652,25.573841094970703
2016-05-04,8.239547729492188,25.033721923828125
2016-05-05,8.24574089050293,24.992799758911133
2016-05-06,8.320025444030762,25.33651351928711
2016-05-09,8.24574089050293,25.1892147064209
2016-05-10,8.350977897644043,25.65567398071289
2016-05-11,8.24574089050293,25.434717178344727
2016-05-12,8.264309883117676,25.51655387878418
2016-05-13,8.183831214904785,24.9764347076416
2016-05-16,8.24574089050293,25.09918785095215
2016-05-17,8.134307861328125,25.066450119018555
2016-05-18,8.14669132232666,25.164657592773438
2016-05-19,8.103357315063477,24.81276512145996
2016-05-20,8.165262222290039,25.017349243164062
2016-05-23,8.128119468688965,25.033721923828125
2016-05-24,8.227167129516602,25.410167694091797
2016-05-25,8.369549751281738,25.901182174682617
2016-05-26,8.332405090332031,25.606578826904297
2016-05-27,8.326216697692871,25.688411712646484
2016-05-31,8.350977897644043,25.598388671875
2016-06-01,8.115737915039062,24.730928421020508
2016-06-02,8.177643775939941,24.763662338256836
2016-06-03,8.072403907775879,24.22354507446289
2016-06-06,8.159072875976562,24.542695999145508
2016-06-07,8.282882690429688,24.739112854003906
2016-06-08,8.270499229431152,24.507047653198242
2016-06-09,8.20859432220459,24.3330078125
2016-06-10,8.109548568725586,24.08437156677246
2016-06-13,8.035263061523438,24.100948333740234
2016-06-14,7.948596000671387,23.89375877380371
2016-06-15,8.053829193115234,23.91861343383789
2016-06-16,8.121928215026855,24.051223754882812
2016-06-17,8.20859432220459,24.225265502929688
2016-06-20,8.30764389038086,24.573354721069336
2016-06-21,8.183831214904785,24.457324981689453
2016-06-22,8.159072875976562,24.29985809326172
2016-06-23,8.295262336730957,24.714244842529297
2016-06-24,7.7504987716674805,23.495943069458008
2016-06-27,7.527643203735352,22.79976463317871
2016-06-28,7.670023441314697,22.990385055541992
2016-06-29,7.769071102142334,23.346757888793945
2016-06-30,7.7814507484436035,23.454500198364258
2016-07-01,7.8743109703063965,23.943479537963867
2016-07-05,7.676212310791016,23.346757888793945
2016-07-06,7.7814507484436035,23.537378311157227
2016-07-07,7.892880439758301,23.819162368774414
2016-07-08,8.103357315063477,24.581647872924805
2016-07-11,8.214786529541016,24.971168518066406
2016-07-12,8.326216697692871,25.36069679260254
2016-07-13,8.344785690307617,25.385562896728516
2016-07-14,8.412881851196289,25.493303298950195
2016-07-15,8.400503158569336,25.501588821411133
2016-07-18,8.450026512145996,25.584470748901367
2016-07-19,8.450026512145996,25.899402618408203
2016-07-20,8.50574016571045,26.098308563232422
2016-07-21,8.617170333862305,26.545856475830078
2016-07-22,8.567646980285645,26.653596878051758
2016-07-25,8.561453819274902,26.57071876525879
2016-07-26,8.674105644226074,26.64531135559082
2016-07-27,8.661587715148926,26.537565231323242
2016-07-28,7.954391956329346,25.683927536010742
2016-07-29,7.923099040985107,26.139751434326172
2016-08-01,7.810448169708252,25.940841674804688
2016-08-02,7.472494602203369,24.805416107177734
2016-08-03,7.591403007507324,25.062334060668945
2016-08-04,7.560112953186035,25.145217895507812
2016-08-05,7.628957271575928,25.52645492553711
2016-08-08,7.622698783874512,25.59275245666504
2016-08-09,7.704057216644287,25.75021743774414
2016-08-10,7.666506290435791,25.899402618408203
2016-08-11,7.704057216644287,26.313793182373047
2016-08-12,7.716573715209961,26.16461181640625
2016-08-15,7.7791547775268555,26.40496063232422
2016-08-16,7.722833633422852,26.2806453704834
2016-08-17,7.754125595092773,26.396671295166016
2016-08-18,7.716573715209961,26.14803695678711
2016-08-19,7.754125595092773,26.380098342895508
2016-08-22,7.735348701477051,26.41324806213379
2016-08-23,7.772899627685547,26.438114166259766
2016-08-24,7.697799205780029,26.338661193847656
2016-08-25,7.804190635681152,26.139751434326172
2016-08-26,7.747865676879883,26.131465911865234
2016-08-29,7.804190635681152,26.3635196685791
2016-08-30,7.854257106781006,26.24748992919922
2016-08-31,7.885547161102295,26.454689025878906
2016-09-01,7.7854156494140625,26.355236053466797
2016-09-02,7.822965621948242,26.653596878051758
2016-09-06,7.929357051849365,26.620439529418945
2016-09-07,7.948134422302246,26.74625015258789
2016-09-08,7.9669084548950195,26.595285415649414
2016-09-09,7.747865676879883,25.563676834106445
2016-09-12,7.948134422302246,26.150775909423828
2016-09-13,7.747865676879883,25.949481964111328
2016-09-14,7.597663402557373,25.75657844543457
2016-09-15,7.578888893127441,26.10045051574707
2016-09-16,7.578888893127441,25.97464370727539
2016-09-19,7.578888893127441,26.603666305541992
2016-09-20,7.510045528411865,26.544960021972656
2016-09-21,7.566373348236084,26.93076515197754
2016-09-22,7.622698783874512,27.16560173034668
2016-09-23,7.616440773010254,26.93914794921875
2016-09-26,7.516305923461914,26.67076873779297
2016-09-27,7.497530937194824,26.503028869628906
2016-09-28,7.566373348236084,26.7546329498291
2016-09-29,7.491273403167725,26.402381896972656
2016-09-30,7.5538554191589355,26.645605087280273
2016-10-03,7.572633266448975,26.872058868408203
2016-10-04,7.635213375091553,26.981081008911133
2016-10-05,7.810448169708252,27.408824920654297
2016-10-06,7.754125595092773,27.28302001953125
2016-10-07,7.691540718078613,27.123666763305664
2016-10-10,7.58514928817749,26.96431541442871
2016-10-11,7.503787994384766,26.74625015258789
2016-10-12,7.485013484954834,26.570119857788086
2016-10-13,7.453721523284912,26.42754554748535
2016-10-14,7.453721523284912,26.729476928710938
2016-10-17,7.4349470138549805,26.4694766998291
2016-10-18,7.441206455230713,26.335283279418945
2016-10-19,7.516305923461914,26.71269989013672
2016-10-20,7.491273403167725,26.628829956054688
2016-10-21,7.52256441116333,26.872058868408203
2016-10-24,7.628957271575928,27.660432815551758
2016-10-25,7.508565902709961,26.503028869628906
2016-10-26,7.527574062347412,26.486244201660156
2016-10-27,7.438866138458252,26.276575088500977
2016-10-28,7.426192760467529,26.268186569213867
2016-10-31,7.438866138458252,26.503028869628906
2016-11-01,7.356492042541504,26.402381896972656
2016-11-02,7.223429203033447,26.377214431762695
2016-11-03,7.191747665405273,26.058507919311523
2016-11-04,7.1854119300842285,26.13399314880371
2016-11-07,7.337483882904053,26.85527801513672
2016-11-08,7.2741193771362305,26.6120548248291
2016-11-09,7.337483882904053,25.96625328063965
2016-11-10,7.5655903816223145,27.450756072998047
2016-11-11,7.781030178070068,28.532690048217773
2016-11-14,7.641628742218018,27.912046432495117
2016-11-15,7.6289544105529785,28.037858963012695
2016-11-16,7.603609561920166,27.87010955810547
2016-11-17,7.521237850189209,28.029464721679688
2016-11-18,7.4515380859375,27.677204132080078
2016-11-21,7.470546722412109,27.685596466064453
2016-11-22,7.533912658691406,28.356565475463867
2016-11-23,7.54024600982666,28.39849281311035
2016-11-25,7.6289544105529785,28.7255916595459
2016-11-28,7.552920818328857,28.55784797668457
2016-11-29,7.552920818328857,28.993974685668945
2016-11-30,7.578265190124512,28.960424423217773
2016-12-01,7.876071453094482,30.5539608001709
2016-12-02,7.755684852600098,29.698482513427734
2016-12-05,7.882410526275635,29.6221866607666
2016-12-06,7.958447456359863,29.73240089416504
2016-12-07,8.275263786315918,30.775190353393555
2016-12-08,8.256253242492676,30.876920700073242
2016-12-09,8.344963073730469,31.928199768066406
2016-12-12,8.123191833496094,31.45342445373535
2016-12-13,8.091507911682129,31.673864364624023
2016-12-14,7.9394378662109375,30.478452682495117
2016-12-15,7.971118927001953,30.724334716796875
2016-12-16,8.002800941467285,30.834537506103516
2016-12-19,8.021806716918945,30.85997200012207
2016-12-20,8.097846031188965,31.038015365600586
2016-12-21,8.009138107299805,30.876920700073242
2016-12-22,7.857061862945557,30.25802993774414
2016-12-23,7.895083904266357,30.25802993774414
2016-12-27,7.8507304191589355,30.13087272644043
2016-12-28,7.762019634246826,29.80021858215332
2016-12-29,7.749346733093262,29.791748046875
2016-12-30,7.685981273651123,29.537403106689453
2017-01-03,7.9774556159973145,29.80021858215332
2017-01-04,8.344963073730469,31.44495964050293
2017-01-05,8.091507911682129,30.85149383544922
2017-01-06,8.085173606872559,30.512374877929688
2017-01-09,8.002800941467285,30.529335021972656
2017-01-10,8.142199516296387,31.665372848510742
2017-01-11,8.028143882751465,32.174076080322266
2017-01-12,7.9774556159973145,31.801027297973633
2017-01-13,8.002800941467285,31.656906127929688
2017-01-17,7.990127086639404,31.631479263305664
2017-01-18,7.990128040313721,31.767126083374023
2017-01-19,8.003002166748047,31.622997283935547
2017-01-20,7.9579339027404785,31.377124786376953
2017-01-23,7.925740718841553,31.071922302246094
2017-01-24,8.118897438049316,31.368642807006836
2017-01-25,8.234787940979004,32.4538459777832
2017-01-26,7.964373588562012,31.809511184692383
2017-01-27,8.041635513305664,31.377124786376953
2017-01-30,7.964373588562012,30.800628662109375
2017-01-31,7.9579339027404785,31.038015365600586
2017-02-01,7.932181358337402,30.639545440673828
2017-02-02,7.906428337097168,30.291950225830078
2017-02-03,8.08670425415039,30.800628662109375
2017-02-06,8.060951232910156,31.224525451660156
2017-02-07,7.945058345794678,29.75782585144043
2017-02-08,7.970814228057861,29.791748046875
2017-02-09,7.970814228057861,29.740880966186523
2017-02-10,8.054512023925781,29.817182540893555
2017-02-13,8.08670425415039,30.113908767700195
2017-02-14,8.144649505615234,31.57212257385254
2017-02-15,8.131772994995117,31.436479568481445
2017-02-16,8.073827743530273,31.394086837768555
2017-02-17,8.09958267211914,31.5551700592041
2017-02-21,8.170404434204102,32.05537414550781
2017-02-22,8.157527923583984,32.080814361572266
2017-02-23,8.08670425415039,31.58060073852539
2017-02-24,8.028759002685547,31.283872604370117
2017-02-27,8.15108871459961,31.597558975219727
2017-02-28,8.067389488220215,31.233007431030273
2017-03-01,8.170404434204102,31.733211517333984
2017-03-02,8.15108871459961,32.012977600097656
2017-03-03,8.144649505615234,32.41144561767578
2017-03-06,8.060951232910156,32.140159606933594
2017-03-07,8.022320747375488,31.809511184692383
2017-03-08,8.067389488220215,31.920854568481445
2017-03-09,8.048073768615723,31.544004440307617
2017-03-10,8.067389488220215,31.544004440307617
2017-03-13,8.073827743530273,31.578258514404297
2017-03-14,8.080265045166016,31.65534782409668
2017-03-15,8.144649505615234,31.76668930053711
2017-03-16,8.176841735839844,31.75811767578125
2017-03-17,8.035195350646973,31.115760803222656
2017-03-20,7.906428337097168,30.58475112915039
2017-03-21,7.545875549316406,29.59123992919922
2017-03-22,7.578068733215332,29.454195022583008
2017-03-23,7.513681888580322,29.342864990234375
2017-03-24,7.481489181518555,29.599809646606445
2017-03-27,7.378475666046143,29.7282772064209
2017-03-28,7.500804424285889,30.456281661987305
2017-03-29,7.520120620727539,30.43915367126465
2017-03-30,7.520120620727539,30.327800750732422
2017-03-31,7.49436616897583,30.28498077392578
2017-04-03,7.365595817565918,29.265775680541992
2017-04-04,7.320526599884033,29.35141944885254
2017-04-05,7.2497053146362305,29.120174407958984
2017-04-06,7.2561445236206055,29.257213592529297
2017-04-07,7.230391025543213,28.871795654296875
2017-04-10,7.243265628814697,29.094480514526367
2017-04-11,7.2625813484191895,29.051660537719727
2017-04-12,7.230391025543213,29.068788528442383
2017-04-13,7.1531267166137695,28.597721099853516
2017-04-17,7.2625813484191895,29.034526824951172
2017-04-18,7.269105911254883,28.85466957092285
2017-04-19,7.301732540130615,28.940317153930664
2017-04-20,7.484441757202148,29.205825805664062
2017-04-21,7.39961051940918,28.906057357788086
2017-04-24,7.458339691162109,29.043092727661133
2017-04-25,7.490963935852051,29.11160659790039
2017-04-26,7.569268703460693,29.445640563964844
2017-04-27,7.484441757202148,29.582670211791992
2017-04-28,7.484441757202148,29.668317794799805
2017-05-01,7.451813697814941,29.29146957397461
2017-05-02,7.125551700592041,28.434993743896484
2017-05-03,7.223430633544922,28.6748104095459
2017-05-04,7.177755832672119,28.392173767089844
2017-05-05,7.269105911254883,28.92319107055664
2017-05-08,7.262580394744873,29.094480514526367
2017-05-09,7.282158374786377,29.342864990234375
2017-05-10,7.203854560852051,29.317161560058594
2017-05-11,7.184278964996338,29.214387893676758
2017-05-12,7.125551700592041,28.79471778869629
2017-05-15,7.138602256774902,28.96601104736328
2017-05-16,7.138602256774902,28.623416900634766
2017-05-17,7.021149158477783,27.766942977905273
2017-05-18,7.040722846984863,27.80976676940918
2017-05-19,7.092926979064941,28.023889541625977
2017-05-22,7.243006706237793,28.195178985595703
2017-05-23,7.210379600524902,28.452129364013672
2017-05-24,7.151651859283447,28.434993743896484
2017-05-25,7.08640193939209,27.921112060546875
2017-05-26,7.132078170776367,28.323650360107422
2017-05-30,7.229955196380615,28.71763038635254
2017-05-31,7.256057262420654,29.060226440429688
