Date,RTX,GD
2015-08-03,49.13079071044922,119.35275268554688
2015-08-04,48.93806457519531,119.31265258789062
2015-08-05,48.85898971557617,120.13057708740234
2015-08-06,48.91336441040039,119.84185791015625
2015-08-07,48.57237243652344,120.05033874511719
2015-08-10,49.195030212402344,121.8464584350586
2015-08-11,48.730506896972656,120.75597381591797
2015-08-12,49.08863067626953,120.58757781982422
2015-08-13,48.9344482421875,120.7079086303711
2015-08-14,49.09361267089844,121.56578063964844
2015-08-17,49.42190170288086,122.5600357055664
2015-08-18,49.44676208496094,122.90486145019531
2015-08-19,48.84988784790039,122.47985076904297
2015-08-20,47.66109085083008,119.41691589355469
2015-08-21,46.26338195800781,116.40196228027344
2015-08-24,45.19894790649414,112.9060287475586
2015-08-25,44.169334411621094,111.32642364501953
2015-08-26,45.542152404785156,115.50395202636719
2015-08-27,46.3927116394043,116.40196228027344
2015-08-28,46.3777961730957,115.88886260986328
2015-08-31,45.5670280456543,113.88428497314453
2015-09-01,44.62693786621094,111.36650848388672
2015-09-02,45.382999420166016,114.2209701538086
2015-09-03,45.71626663208008,114.99081420898438
2015-09-04,45.10443878173828,113.20269775390625
2015-09-08,46.168880462646484,115.77661895751953
2015-09-09,45.6864128112793,114.237060546875
2015-09-10,45.46257781982422,112.82585144042969
2015-09-11,45.925167083740234,113.76396942138672
2015-09-14,45.67646408081055,112.77767944335938
2015-09-15,46.09925842285156,113.69181823730469
2015-09-16,46.72597885131836,113.73191833496094
2015-09-17,46.412601470947266,113.50737762451172
2015-09-18,45.298431396484375,111.64715576171875
2015-09-21,45.53718185424805,112.03199005126953
2015-09-22,43.870887756347656,110.61274719238281
2015-09-23,43.254112243652344,109.5062255859375
2015-09-24,43.184471130371094,111.06181335449219
2015-09-25,43.4232177734375,110.66890716552734
2015-09-28,43.189449310302734,108.33555603027344
2015-09-29,43.76145553588867,108.72046661376953
2015-09-30,44.263832092285156,110.61274719238281
2015-10-01,43.95047378540039,110.79721069335938
2015-10-02,44.65180587768555,111.5589599609375
2015-10-05,45.890342712402344,115.56011199951172
2015-10-06,46.03459167480469,112.78577423095703
2015-10-07,46.51209259033203,113.0999984741211
2015-10-08,46.91996383666992,114.34898376464844
2015-10-09,47.43726348876953,115.00166320800781
2015-10-12,47.46710205078125,115.78328704833984
2015-10-13,46.89508819580078,114.18778991699219
2015-10-14,45.845577239990234,112.40701293945312
2015-10-15,46.34795379638672,113.84935760498047
2015-10-16,46.258419036865234,114.17975616455078
2015-10-19,45.785884857177734,113.8171615600586
2015-10-20,47.56161117553711,113.8171615600586
2015-10-21,48.730499267578125,115.29975128173828
2015-10-22,49.63577651977539,118.6518783569336
2015-10-23,50.048622131347656,119.48182678222656
2015-10-26,49.854637145996094,119.37706756591797
2015-10-27,49.183143615722656,119.57853698730469
2015-10-28,49.4019889831543,121.49626922607422
2015-10-29,49.26771926879883,120.84358215332031
2015-10-30,48.949371337890625,119.72354125976562
2015-11-02,49.43682861328125,119.83634185791016
2015-11-03,49.740230560302734,118.58737182617188
2015-11-04,49.904380798339844,118.676025390625
2015-11-05,50.138153076171875,118.50685119628906
2015-11-06,50.138153076171875,117.58016204833984
2015-11-09,49.571128845214844,116.26673126220703
2015-11-10,49.40092086791992,115.98470306396484
2015-11-11,49.190650939941406,115.47708129882812
2015-11-12,49.671241760253906,114.30060577392578
2015-11-13,48.29954528808594,113.29341125488281
2015-11-16,48.975372314453125,115.45292663574219
2015-11-17,48.835205078125,115.1225357055664
2015-11-18,48.91530990600586,115.79940795898438
2015-11-19,49.2106819152832,116.99999237060547
2015-11-20,49.170631408691406,117.2417221069336
2015-11-23,49.10554504394531,116.50849914550781
2015-11-24,48.7401008605957,117.26592254638672
2015-11-25,48.695030212402344,116.98388671875
2015-11-27,48.45974349975586,117.29009246826172
2015-11-30,48.08428192138672,118.01532745361328
2015-12-01,48.40968322753906,118.93390655517578
2015-12-02,47.683780670166016,117.12090301513672
2015-12-03,47.40843963623047,114.38927459716797
2015-12-04,47.924095153808594,115.90410614013672
2015-12-07,48.014190673828125,115.29975128173828
2015-12-08,47.17317199707031,114.4214859008789
2015-12-09,47.138118743896484,112.94688415527344
2015-12-10,46.992942810058594,112.80989837646484
2015-12-11,46.707584381103516,111.06941223144531
2015-12-14,46.572425842285156,112.1572265625
2015-12-15,46.68755340576172,111.23057556152344
2015-12-16,47.62371826171875,112.51985931396484
2015-12-17,46.992942810058594,111.3272705078125
2015-12-18,46.22700119018555,110.15890502929688
2015-12-21,46.86277770996094,111.27086639404297
2015-12-22,47.493560791015625,112.76158142089844
2015-12-23,48.20943832397461,112.72125244140625
2015-12-24,48.20943832397461,112.68097686767578
2015-12-28,48.10430145263672,112.47956085205078
2015-12-29,48.695030212402344,113.0838851928711
2015-12-30,48.50981140136719,112.2136459350586
2015-12-31,48.094295501708984,110.68266296386719
2016-01-04,47.84398651123047,109.6432113647461
2016-01-05,47.91908645629883,110.10249328613281
2016-01-06,46.617469787597656,108.99049377441406
2016-01-07,46.00672149658203,105.396728515625
2016-01-08,45.25579071044922,104.9051742553711
2016-01-11,45.30586242675781,105.79151153564453
2016-01-12,45.30586242675781,106.75846862792969
2016-01-13,44.46982192993164,104.53096008300781
2016-01-14,44.559940338134766,104.52289581298828
2016-01-15,42.867862701416016,102.05235290527344
2016-01-19,42.67262268066406,103.17826080322266
2016-01-20,42.46736526489258,100.58625793457031
2016-01-21,42.83781814575195,100.69967651367188
2016-01-22,43.22828674316406,102.36014556884766
2016-01-25,42.502410888671875,100.92646026611328
2016-01-26,42.87786865234375,103.17826080322266
2016-01-27,42.957969665527344,104.49044799804688
2016-01-28,43.278358459472656,104.20697021484375
2016-01-29,43.89912414550781,108.35418701171875
2016-02-01,43.83404541015625,108.23267364501953
2016-02-02,42.762718200683594,108.1597900390625
2016-02-03,43.03306198120117,108.37039947509766
2016-02-04,44.114383697509766,109.63400268554688
2016-02-05,43.974220275878906,108.7024917602539
2016-02-08,43.443565368652344,107.13105773925781
2016-02-09,43.673851013183594,107.0257568359375
2016-02-10,43.53367233276367,107.78717041015625
2016-02-11,42.38225173950195,104.1502456665039
2016-02-12,43.028053283691406,105.44628143310547
2016-02-16,43.29337692260742,106.5235824584961
2016-02-17,44.44330978393555,109.37477111816406
2016-02-18,44.564334869384766,109.39099884033203
2016-02-19,44.49877166748047,109.56108856201172
2016-02-22,46.5867919921875,110.6626968383789
2016-02-23,46.19843673706055,110.08757781982422
2016-02-24,47.21217346191406,109.4719467163086
2016-02-25,49.46158218383789,111.16490936279297
2016-02-26,49.269920349121094,111.05960083007812
2016-02-29,48.73026657104492,110.37921142578125
2016-03-01,47.938438415527344,111.97488403320312
2016-03-02,48.180519104003906,109.84459686279297
2016-03-03,48.47305679321289,109.94986724853516
2016-03-04,48.92192077636719,109.5772933959961
2016-03-07,48.88157272338867,107.18778991699219
2016-03-08,48.87149429321289,106.43447875976562
2016-03-09,48.720176696777344,106.84757232666016
2016-03-10,48.50835037231445,108.19221496582031
2016-03-11,48.795833587646484,109.77165222167969
2016-03-14,48.8361701965332,108.71057891845703
2016-03-15,48.56382369995117,107.96540069580078
2016-03-16,49.16904067993164,108.5323715209961
2016-03-17,49.849937438964844,108.6376953125
2016-03-18,49.955833435058594,109.7149887084961
2016-03-21,50.016353607177734,109.17227172851562
2016-03-22,49.75914764404297,109.54491424560547
2016-03-23,49.98610305786133,108.79971313476562
2016-03-24,49.960880279541016,104.55524444580078
2016-03-28,49.88522720336914,105.96466064453125
2016-03-29,50.4954948425293,106.80709838867188
2016-03-30,50.561065673828125,106.70176696777344
2016-03-31,50.485408782958984,106.41019439697266
2016-04-01,50.41983413696289,107.19589233398438
2016-04-04,50.57114028930664,106.66938018798828
2016-04-05,50.36436080932617,105.98087310791016
2016-04-06,50.6215705871582,107.3170166015625
2016-04-07,50.88383865356445,107.04817962646484
2016-04-08,51.1007194519043,108.2865982055664
2016-04-11,51.5142707824707,107.46366119384766
2016-04-12,51.988365173339844,108.80799865722656
2016-04-13,52.760009765625,109.43539428710938
2016-04-14,52.79533004760742,108.8243179321289
2016-04-15,52.7398567199707,109.83457946777344
2016-04-18,53.02228546142578,111.04036712646484
2016-04-19,52.95671081542969,111.36627197265625
2016-04-20,53.22403335571289,111.38255310058594
2016-04-21,53.1735954284668,112.2054672241211
2016-04-22,53.30976486206055,112.35210418701172
2016-04-25,53.05757522583008,111.44774627685547
2016-04-26,52.85585403442383,113.0120620727539
2016-04-27,53.40558624267578,117.00428771972656
2016-04-28,52.56836700439453,115.00814056396484
2016-04-29,52.63898849487305,114.48675537109375
2016-05-02,52.63898849487305,115.55403137207031
2016-05-03,51.50922775268555,115.96953582763672
2016-05-04,50.77288055419922,115.22811126708984
2016-05-05,50.581214904785156,115.85547637939453
2016-05-06,50.99985122680664,116.86576843261719
2016-05-09,50.48036575317383,116.4828109741211
2016-05-10,51.52436828613281,118.71520233154297
2016-05-11,51.24192428588867,118.10418701171875
2016-05-12,51.17131805419922,118.38932037353516
2016-05-13,50.57114028930664,117.62344360351562
2016-05-16,51.352882385253906,118.43820190429688
2016-05-17,50.46523666381836,118.13671112060547
2016-05-18,50.409393310546875,117.57461547851562
2016-05-19,50.01338195800781,116.98792266845703
2016-05-20,50.31291961669922,117.82711029052734
2016-05-23,50.21137619018555,115.8962173461914
2016-05-24,50.724143981933594,116.47466278076172
2016-05-25,50.932308197021484,116.4828109741211
2016-05-26,50.97800827026367,116.36876678466797
2016-05-27,51.155696868896484,116.61320495605469
2016-05-31,51.06431198120117,115.58660125732422
2016-06-01,50.947540283203125,115.2607421875
2016-06-02,51.170928955078125,114.16898345947266
2016-06-03,50.988162994384766,114.25041198730469
2016-06-06,51.4603157043457,114.34007263183594
2016-06-07,51.50602340698242,114.92666625976562
2016-06-08,51.82078170776367,115.27704620361328
2016-06-09,51.947715759277344,115.67620086669922
2016-06-10,51.785247802734375,115.3095932006836
2016-06-13,51.3841667175293,113.33792114257812
2016-06-14,51.37400436401367,113.59867858886719
2016-06-15,51.044002532958984,114.15267181396484
2016-06-16,51.338478088378906,113.86752319335938
2016-06-17,51.37908935546875,113.24015045166016
2016-06-20,51.632930755615234,114.81260681152344
2016-06-21,51.566932678222656,113.58233642578125
2016-06-22,51.45524597167969,113.07722473144531
2016-06-23,51.952789306640625,113.8838119506836
2016-06-24,50.20631408691406,110.91816711425781
2016-06-27,49.35336685180664,108.40876007080078
2016-06-28,50.277381896972656,109.12574768066406
2016-06-29,51.00847244262695,111.13323974609375
2016-06-30,52.06448745727539,114.09123229980469
2016-07-01,52.1558723449707,115.81194305419922
2016-07-05,51.084625244140625,113.41117858886719
2016-07-06,51.47048568725586,114.6238021850586
2016-07-07,51.77001953125,113.64057159423828
2016-07-08,52.6280403137207,115.10726928710938
2016-07-11,52.78034210205078,115.68905639648438
2016-07-12,53.05449295043945,115.97581481933594
2016-07-13,53.354034423828125,116.1314926147461
2016-07-14,53.37940979003906,116.81159210205078
2016-07-15,53.56220626831055,116.42645263671875
2016-07-18,53.5571174621582,115.53335571289062
2016-07-19,53.623111724853516,117.42613220214844
2016-07-20,53.83635330200195,118.43394470214844
2016-07-21,53.73987579345703,117.05742645263672
2016-07-22,53.37434768676758,117.80304718017578
2016-07-25,53.130653381347656,117.7620849609375
2016-07-26,54.77558135986328,118.40937042236328
2016-07-27,54.674049377441406,120.14649963378906
2016-07-28,54.61819839477539,120.53162384033203
2016-07-29,54.65373992919922,120.35956573486328
2016-08-01,54.29326629638672,122.16217803955078
2016-08-02,53.953121185302734,121.44930267333984
2016-08-03,53.96327590942383,121.11334991455078
2016-08-04,53.99880599975586,120.75284576416016
2016-08-05,54.699424743652344,121.998291015625
2016-08-08,54.72481155395508,121.35919189453125
2016-08-09,55.004058837890625,121.736083984375
2016-08-10,54.89236068725586,124.11231231689453
2016-08-11,55.43051528930664,123.9730453491211
2016-08-12,55.27313232421875,124.11231231689453
2016-08-15,55.68946075439453,125.69371795654297
2016-08-16,55.420379638671875,124.8743667602539
2016-08-17,55.64511489868164,125.34138488769531
2016-08-18,55.84431838989258,124.89891815185547
2016-08-19,55.747276306152344,124.85797119140625
2016-08-22,55.42035675048828,124.72683715820312
2016-08-23,55.164981842041016,124.66946411132812
2016-08-24,55.14455032348633,124.78423309326172
2016-08-25,55.0219612121582,125.10375213623047
2016-08-26,54.812538146972656,124.20248413085938
2016-08-29,55.149658203125,125.21849060058594
2016-08-30,54.83297348022461,125.00543212890625
2016-08-31,54.36304473876953,124.72683715820312
2016-09-01,54.511146545410156,125.23485565185547
2016-09-02,54.618438720703125,126.0296859741211
2016-09-06,54.148494720458984,126.70158386230469
2016-09-07,54.06678009033203,125.4560775756836
2016-09-08,54.01569366455078,124.8743667602539
2016-09-09,52.44758605957031,122.8340835571289
2016-09-12,53.13715362548828,124.39092254638672
2016-09-13,52.26370620727539,123.39945983886719
2016-09-14,51.92658996582031,122.76849365234375
2016-09-15,52.462921142578125,124.67769622802734
2016-09-16,51.129764556884766,123.52234649658203
2016-09-19,51.303428649902344,124.68589782714844
2016-09-20,51.20127487182617,124.43186950683594
2016-09-21,52.079833984375,125.44792938232422
2016-09-22,52.611045837402344,126.88998413085938
2016-09-23,52.38629913330078,126.0296859741211
2016-09-26,52.217735290527344,126.07882690429688
2016-09-27,52.2790412902832,127.23411560058594
2016-09-28,52.2790412902832,127.83235931396484
2016-09-29,51.62010955810547,127.50457763671875
2016-09-30,51.89593505859375,127.13583374023438
2016-10-03,52.31990051269531,126.76709747314453
2016-10-04,51.809104919433594,125.81661987304688
2016-10-05,52.22794723510742,126.58245849609375
2016-10-06,52.1411247253418,126.92828369140625
2016-10-07,51.37493896484375,125.95660400390625
2016-10-10,51.0684700012207,125.8989486694336
2016-10-11,50.450416564941406,123.18977355957031
2016-10-12,50.53213119506836,123.5191421508789
2016-10-13,51.0020637512207,124.35084533691406
2016-10-14,51.160400390625,124.62261199951172
2016-10-17,50.9305419921875,123.91443634033203
2016-10-18,51.07357406616211,125.06729125976562
2016-10-19,50.95610046386719,124.68849182128906
2016-10-20,50.71602249145508,124.1038589477539
2016-10-21,50.39933776855469,123.66740417480469
2016-10-24,50.83349609375,124.70498657226562
2016-10-25,51.77334213256836,125.65193939208984
2016-10-26,51.59457778930664,124.4579086303711
2016-10-27,51.114444732666016,123.626220703125
2016-10-28,52.018524169921875,124.75440979003906
2016-10-31,52.2024040222168,124.1285171508789
2016-11-01,52.10536193847656,123.50270080566406
2016-11-02,51.86529541015625,123.2474136352539
2016-11-03,51.615013122558594,123.54388427734375
2016-11-04,51.75802230834961,123.36270904541016
2016-11-07,52.63657760620117,125.48726654052734
2016-11-08,52.800045013427734,126.63188934326172
2016-11-09,53.535552978515625,133.47486877441406
2016-11-10,55.374385833740234,137.114501953125
2016-11-11,55.6042594909668,138.79434204101562
2016-11-14,55.09345245361328,140.1448974609375
2016-11-15,55.001522064208984,138.35794067382812
2016-11-16,54.9706916809082,136.56280517578125
2016-11-17,54.83706283569336,136.38987731933594
2016-11-18,54.73427200317383,137.20504760742188
2016-11-21,54.91414260864258,138.6954803466797
2016-11-22,54.96040344238281,140.1366424560547
2016-11-23,55.56171798706055,140.44131469726562
2016-11-25,55.90605163574219,141.7012176513672
2016-11-28,55.73644256591797,142.18704223632812
2016-11-29,55.9368896484375,144.21275329589844
2016-11-30,55.36128616333008,144.39390563964844
2016-12-01,55.23792266845703,145.25851440429688
2016-12-02,55.61824417114258,147.12779235839844
2016-12-05,55.20709991455078,147.00428771972656
2016-12-06,55.212249755859375,146.6501922607422
2016-12-07,56.36860275268555,146.93014526367188
2016-12-08,55.72617721557617,143.010498046875
2016-12-09,56.42512893676758,144.4268798828125
2016-12-12,56.73348617553711,143.06817626953125
2016-12-13,56.69237518310547,143.53753662109375
2016-12-14,56.15787887573242,143.06817626953125
2016-12-15,55.57197952270508,143.38104248046875
2016-12-16,55.77242660522461,143.61985778808594
2016-12-19,56.954490661621094,143.80101013183594
2016-12-20,56.86712646484375,144.31982421875
2016-12-21,56.78489685058594,143.36460876464844
2016-12-22,56.76946258544922,143.71865844726562
2016-12-23,56.86712646484375,144.31163024902344
2016-12-27,57.036712646484375,143.75987243652344
2016-12-28,56.63069152832031,142.5
2016-12-29,56.81571578979492,142.63169860839844
2016-12-30,56.33775329589844,142.17880249023438
2017-01-03,56.959625244140625,144.4762725830078
2017-01-04,56.9955940246582,144.5503692626953
2017-01-05,57.22686767578125,145.0444793701172
2017-01-06,57.843597412109375,146.13148498535156
2017-01-09,57.30394744873047,144.98683166503906
2017-01-10,57.18062210083008,145.22560119628906
2017-01-11,57.04698181152344,145.8102569580078
2017-01-12,56.954490661621094,145.3573455810547
2017-01-13,56.646121978759766,146.48556518554688
2017-01-17,56.517635345458984,144.90447998046875
2017-01-18,56.748924255371094,145.54953002929688
2017-01-19,56.90821075439453,147.05471801757812
2017-01-20,56.93906021118164,147.44345092773438
2017-01-23,56.707786560058594,146.5751190185547
2017-01-24,57.36048889160156,146.5916290283203
2017-01-25,57.02643585205078,144.9954376220703
2017-01-26,56.71807098388672,146.63291931152344
2017-01-27,56.378868103027344,153.11683654785156
2017-01-30,56.10648727416992,150.9087371826172
2017-01-31,56.36345291137695,149.75912475585938
2017-02-01,55.597686767578125,149.71780395507812
2017-02-02,55.6901969909668,149.1636505126953
2017-02-03,56.35317611694336,151.44630432128906
2017-02-06,56.88251495361328,151.38009643554688
2017-02-07,57.17548370361328,151.52076721191406
2017-02-08,56.738624572753906,151.46279907226562
2017-02-09,56.579307556152344,151.0079803466797
2017-02-10,57.07268524169922,152.5048828125
2017-02-13,57.57120895385742,154.32437133789062
2017-02-14,57.339927673339844,154.8454132080078
2017-02-15,57.856937408447266,155.47393798828125
2017-02-16,57.93965530395508,156.09422302246094
2017-02-17,57.981014251708984,156.35885620117188
2017-02-21,58.161949157714844,156.79714965820312
2017-02-22,58.24467468261719,157.04534912109375
2017-02-23,57.949981689453125,155.7302703857422
2017-02-24,58.14126968383789,156.83023071289062
2017-02-27,58.32223129272461,157.4670867919922
2017-02-28,58.18782043457031,156.9791259765625
2017-03-01,58.77201843261719,159.1294708251953
2017-03-02,58.26018524169922,158.0046844482422
2017-03-03,58.07924270629883,156.84683227539062
2017-03-06,57.727684020996094,157.91368103027344
2017-03-07,58.0482292175293,158.3520050048828
2017-03-08,57.77421951293945,157.45057678222656
2017-03-09,57.867271423339844,157.41749572753906
2017-03-10,57.975833892822266,157.83096313476562
2017-03-13,58.063720703125,158.42642211914062
2017-03-14,57.815574645996094,156.9294891357422
2017-03-15,58.461814880371094,158.50914001464844
2017-03-16,58.07924270629883,157.67385864257812
2017-03-17,58.65309524536133,159.84071350097656
2017-03-20,58.684112548828125,158.7738037109375
2017-03-21,57.986175537109375,156.0529022216797
2017-03-22,57.867271423339844,156.8054656982422
2017-03-23,57.82073211669922,156.7723846435547
2017-03-24,57.80006408691406,155.0852508544922
2017-03-27,57.815574645996094,153.40635681152344
2017-03-28,58.28601837158203,155.8461151123047
2017-03-29,57.934478759765625,155.72201538085938
2017-03-30,58.13610076904297,156.12725830078125
2017-03-31,58.012027740478516,154.820556640625
2017-04-03,57.867271423339844,155.2672119140625
2017-04-04,58.41529083251953,155.2506103515625
2017-04-05,58.161949157714844,154.39501953125
2017-04-06,58.115421295166016,154.76876831054688
2017-04-07,58.41529083251953,156.21434020996094
2017-04-10,58.358428955078125,155.89862060546875
2017-04-11,58.492820739746094,156.4967803955078
2017-04-12,58.02753829956055,154.80206298828125
2017-04-13,57.949981689453125,155.1260223388672
2017-04-17,58.56005096435547,156.9204559326172
2017-04-18,58.70998764038086,155.666015625
2017-04-19,58.379085540771484,155.97341918945312
2017-04-20,58.90643310546875,156.28909301757812
2017-04-21,59.44926071166992,156.96200561523438
2017-04-24,60.13688278198242,159.4293212890625
2017-04-25,60.42122268676758,160.53424072265625
2017-04-26,61.10884094238281,161.87171936035156
2017-04-27,61.40869140625,162.02127075195312
2017-04-28,61.517250061035156,160.99111938476562
2017-05-01,61.48107147216797,160.4594268798828
2017-05-02,61.68788528442383,161.22378540039062
2017-05-03,62.19452667236328,161.31515502929688
2017-05-04,62.55640411376953,161.62249755859375
2017-05-05,62.737342834472656,162.80218505859375
2017-05-08,62.59776306152344,163.1012420654297
2017-05-09,62.79423522949219,163.3172149658203
2017-05-10,62.56676483154297,161.48959350585938
2017-05-11,62.70119094848633,161.97967529296875
2017-05-12,62.46853256225586,162.4864959716797
2017-05-15,62.515071868896484,162.14585876464844
2017-05-16,62.76319885253906,162.23724365234375
2017-05-17,62.160221099853516,159.5124053955078
2017-05-18,62.05106735229492,160.0357666015625
2017-05-19,62.98154830932617,162.7191162109375
2017-05-22,63.241458892822266,164.2808837890625
2017-05-23,63.454586029052734,165.5851593017578
2017-05-24,63.45975875854492,166.13345336914062
2017-05-25,63.54816436767578,167.05563354492188
2017-05-26,63.3402099609375,168.01095581054688
2017-05-30,63.03871536254883,167.81988525390625
2017-05-31,63.04390335083008,168.85003662109375
2017-06-01,63.30900573730469,168.2436065673828
2017-06-02,63.48057556152344,169.22386169433594
