Date,BA,EADSY
2015-03-12,133.8000946044922,14.058646202087402
2015-03-13,133.38650512695312,14.212388038635254
2015-03-16,135.23452758789062,14.434453964233398
2015-03-17,135.9738006591797,13.828038215637207
2015-03-18,137.04742431640625,14.092811584472656
2015-03-19,135.6217498779297,13.870741844177246
2015-03-20,135.9649658203125,14.178221702575684
2015-03-23,134.4777069091797,14.01594066619873
2015-03-24,133.45687866210938,13.947612762451172
2015-03-25,130.44712829589844,13.725543975830078
2015-03-26,130.39434814453125,13.96469497680664
2015-03-27,130.9927978515625,14.0501070022583
2015-03-30,134.38087463378906,14.10135269165039
2015-03-31,132.07522583007812,13.845118522644043
2015-04-01,130.80796813964844,14.007399559020996
2015-04-02,131.37120056152344,14.01594066619873
2015-04-06,132.82327270507812,14.3063383102417
2015-04-07,134.04653930664062,13.887825965881348
2015-04-08,134.9617156982422,13.828038215637207
2015-04-09,135.0145263671875,13.91344928741455
2015-04-10,135.859375,13.98177719116211
2015-04-13,134.8561248779297,14.067187309265137
2015-04-14,134.8297119140625,13.896366119384766
2015-04-15,134.14329528808594,14.34050464630127
2015-04-16,133.73854064941406,14.690688133239746
2015-04-17,131.65284729003906,14.3063383102417
2015-04-20,134.35450744628906,14.434453964233398
2015-04-21,134.9353485107422,14.767559051513672
2015-04-22,133.05209350585938,15.057955741882324
2015-04-23,131.89039611816406,15.16044807434082
2015-04-24,130.59678649902344,15.06649398803711
2015-04-27,130.06875610351562,15.168990135192871
2015-04-28,129.8135528564453,14.724853515625
2015-04-29,128.61669921875,14.417373657226562
2015-04-30,126.14380645751953,14.759018898010254
2015-05-01,127.31425476074219,14.861512184143066
2015-05-04,126.74224090576172,14.656525611877441
2015-05-05,125.76538848876953,14.289257049560547
2015-05-06,124.9151840209961,14.545491218566895
2015-05-07,125.31371307373047,14.468620300292969
2015-05-08,128.82981872558594,15.16044807434082
2015-05-11,129.2106170654297,14.784639358520508
2015-05-12,128.8032684326172,14.58819580078125
2015-05-13,128.97154235839844,14.571112632751465
2015-05-14,131.0440216064453,14.83588695526123
2015-05-15,130.08746337890625,14.861512184143066
2015-05-18,129.9369354248047,14.870050430297852
2015-05-19,130.23805236816406,14.904216766357422
2015-05-20,129.68006896972656,15.00671100616455
2015-05-21,130.50375366210938,15.18606948852539
2015-05-22,128.254150390625,14.93837833404541
2015-05-26,126.47394561767578,14.77609920501709
2015-05-27,126.65105438232422,15.265789985656738
2015-05-28,126.05768585205078,15.12637710571289
2015-05-29,124.45464324951172,14.655852317810059
2015-06-01,125.10115051269531,14.734274864196777
2015-06-02,126.8724594116211,14.899829864501953
2015-06-03,127.36845397949219,15.056670188903809
2015-06-04,125.04800415039062,14.751701354980469
2015-06-05,124.64059448242188,14.464159965515137
2015-06-08,124.56085205078125,14.446734428405762
2015-06-09,124.08262634277344,14.464159965515137
2015-06-10,125.42886352539062,14.89111328125
2015-06-11,126.61565399169922,15.056670188903809
2015-06-12,126.47394561767578,14.812695503234863
2015-06-15,126.02223205566406,14.560007095336914
2015-06-16,126.06652069091797,14.455448150634766
2015-06-17,127.03193664550781,14.29860782623291
2015-06-18,128.7589569091797,14.202760696411133
2015-06-19,128.5375213623047,14.507726669311523
2015-06-22,129.04237365722656,14.882402420043945
2015-06-23,127.9175796508789,14.978248596191406
2015-06-24,126.65105438232422,14.934679985046387
2015-06-25,126.16393280029297,14.960822105407715
2015-06-26,126.19053649902344,14.917255401611328
2015-06-29,122.86923217773438,14.403167724609375
2015-06-30,122.86040496826172,14.176621437072754
2015-07-01,124.64059448242188,14.499014854431152
2015-07-02,124.18006896972656,14.368315696716309
2015-07-06,124.45464324951172,14.011067390441895
2015-07-07,126.78392028808594,13.889080047607422
2015-07-08,125.6945571899414,13.636393547058105
2015-07-09,126.47394561767578,14.019781112670898
2015-07-10,127.96186828613281,14.760416984558105
2015-07-13,129.85720825195312,14.89111328125
2015-07-14,130.85801696777344,15.039241790771484
2015-07-15,130.0963134765625,15.065382957458496
2015-07-16,131.51344299316406,15.379064559936523
2015-07-17,130.05201721191406,15.213509559631348
2015-07-20,129.94578552246094,15.230935096740723
2015-07-21,128.4224090576172,15.213509559631348
2015-07-22,129.72439575195312,15.039241790771484
2015-07-23,129.40548706054688,15.004388809204102
2015-07-24,127.5898666381836,14.934679985046387
2015-07-27,124.90631103515625,14.516440391540527
2015-07-28,125.59712982177734,14.734274864196777
2015-07-29,127.66077423095703,14.925969123840332
2015-07-30,126.65991973876953,14.812695503234863
2015-07-31,127.6872787475586,15.431343078613281
2015-08-03,127.26219177246094,15.596896171569824
2015-08-04,127.12933349609375,15.379064559936523
2015-08-05,129.19717407226562,15.771162033081055
2015-08-06,128.19003295898438,15.945428848266602
2015-08-07,126.94216918945312,15.840871810913086
2015-08-10,130.00830078125,15.823440551757812
2015-08-11,128.39503479003906,15.483623504638672
2015-08-12,126.95108795166016,14.969534873962402
2015-08-13,129.0723876953125,15.12637710571289
2015-08-14,129.32199096679688,15.100237846374512
2015-08-17,128.7425994873047,15.248363494873047
2015-08-18,128.88522338867188,15.065382957458496
2015-08-19,127.20953369140625,15.004388809204102
2015-08-20,122.12903594970703,14.507726669311523
2015-08-21,117.39610290527344,14.054632186889648
2015-08-24,113.3672866821289,13.932646751403809
2015-08-25,111.85204315185547,13.714813232421875
2015-08-26,115.28366088867188,14.089487075805664
2015-08-27,117.5386962890625,14.220187187194824
2015-08-28,118.75982666015625,14.141768455505371
2015-08-31,116.47801971435547,14.141768455505371
2015-09-01,113.59014129638672,13.845512390136719
2015-09-02,116.43345642089844,13.636393547058105
2015-09-03,116.78107452392578,13.810661315917969
2015-09-04,115.65798950195312,13.435985565185547
2015-09-08,119.27679443359375,13.610252380371094
2015-09-09,118.23392486572266,13.793231964111328
2015-09-10,119.0361328125,13.906506538391113
2015-09-11,120.0344009399414,13.749666213989258
2015-09-14,119.8204574584961,13.409845352172852
2015-09-15,121.48725891113281,13.523119926452637
2015-09-16,122.28944396972656,13.636393547058105
2015-09-17,122.51226806640625,13.889080047607422
2015-09-18,121.30007934570312,13.322711944580078
2015-09-21,121.2376708984375,13.348852157592773
2015-09-22,119.42830657958984,12.921897888183594
2015-09-23,117.36043548583984,12.895756721496582
2015-09-24,115.64909362792969,12.799910545349121
2015-09-25,116.77214813232422,13.07873821258545
2015-09-28,114.20516967773438,12.738917350769043
2015-09-29,114.75777435302734,12.808625221252441
2015-09-30,116.71870422363281,12.791196823120117
2015-10-01,116.41564178466797,13.07873821258545
2015-10-02,118.1537094116211,13.44469928741455
2015-10-05,119.45503234863281,13.854226112365723
2015-10-06,119.99874877929688,13.91522216796875
2015-10-07,122.12903594970703,13.984925270080566
2015-10-08,123.92947387695312,14.124340057373047
2015-10-09,124.51774597167969,14.220187187194824
2015-10-12,125.39124298095703,13.862939834594727
2015-10-13,125.04365539550781,13.941360473632812
2015-10-14,119.6333236694336,13.880367279052734
2015-10-15,122.45878601074219,13.566683769226074
2015-10-16,122.64598846435547,13.723527908325195
2015-10-19,123.37688446044922,13.627679824829102
2015-10-20,123.786865234375,13.592825889587402
2015-10-21,125.84585571289062,13.801945686340332
2015-10-22,130.4093780517578,13.967501640319824
2015-10-23,130.7570037841797,14.481588363647461
2015-10-26,130.7570037841797,14.438020706176758
2015-10-27,132.3257293701172,14.21147346496582
2015-10-28,131.8087921142578,14.281181335449219
2015-10-29,131.18482971191406,14.507726669311523
2015-10-30,131.9781494140625,15.065382957458496
2015-11-02,132.2722625732422,15.2919282913208
2015-11-03,131.99595642089844,15.143800735473633
2015-11-04,132.90176391601562,15.065382957458496
2015-11-05,132.70443725585938,15.309356689453125
2015-11-06,132.67755126953125,15.483623504638672
2015-11-09,130.9197235107422,15.370347023010254
2015-11-10,130.17538452148438,15.405204772949219
2015-11-11,130.03192138671875,15.562044143676758
2015-11-12,127.83464050292969,14.978248596191406
2015-11-13,127.87948608398438,14.786555290222168
2015-11-16,129.5207061767578,14.917255401611328
2015-11-17,131.0094451904297,15.230935096740723
2015-11-18,132.98248291015625,15.257078170776367
2015-11-19,133.8434600830078,15.370347023010254
2015-11-20,133.9868927001953,15.370347023010254
2015-11-23,133.0363006591797,15.33549690246582
2015-11-24,133.3142852783203,15.265789985656738
2015-11-25,132.2201690673828,15.509763717651367
2015-11-27,131.78968811035156,15.649174690246582
2015-11-30,130.4444122314453,15.701455116271973
2015-12-01,132.4982147216797,15.55333137512207
2015-12-02,131.79864501953125,15.431343078613281
2015-12-03,130.54306030273438,15.039241790771484
2015-12-04,133.1797637939453,15.28321647644043
2015-12-07,133.13490295410156,15.623034477233887
2015-12-08,130.03192138671875,15.352926254272461
2015-12-09,129.35928344726562,15.100237846374512
2015-12-10,131.3053741455078,15.257078170776367
2015-12-11,129.70004272460938,14.76912784576416
2015-12-14,128.2471923828125,14.830122947692871
2015-12-15,131.41302490234375,14.925969123840332
2015-12-16,132.83001708984375,15.544618606567383
2015-12-17,130.54306030273438,15.3267822265625
2015-12-18,125.18001556396484,14.838836669921875
2015-12-21,126.36384582519531,14.734274864196777
2015-12-22,127.69116973876953,14.777839660644531
2015-12-23,129.1978302001953,14.812695503234863
2015-12-24,128.72251892089844,14.786555290222168
2015-12-28,129.62831115722656,14.777839660644531
2015-12-29,132.14842224121094,14.969534873962402
2015-12-30,131.3053741455078,14.864974021911621
2015-12-31,129.6731414794922,14.673282623291016
2016-01-04,126.0051040649414,14.455448150634766
2016-01-05,126.51631927490234,14.525155067443848
2016-01-06,124.50740051269531,14.246328353881836
2016-01-07,119.28779602050781,13.99363899230957
2016-01-08,116.57939910888672,13.758378982543945
2016-01-11,116.77668762207031,13.749666213989258
2016-01-12,118.31026458740234,13.984925270080566
2016-01-13,114.90229797363281,13.706098556518555
2016-01-14,115.87088012695312,13.81937313079834
2016-01-15,112.66918182373047,13.253005981445312
2016-01-19,113.0548324584961,13.357564926147461
2016-01-20,109.53923034667969,12.982890129089355
2016-01-21,110.66925048828125,13.07873821258545
2016-01-22,111.7544174194336,13.462124824523926
2016-01-25,111.21633911132812,13.418558120727539
2016-01-26,114.80365753173828,13.584114074707031
2016-01-27,104.55284118652344,13.00031852722168
2016-01-28,105.8353271484375,13.165872573852539
2016-01-29,107.73661041259766,13.679960250854492
2016-02-01,109.01908874511719,13.697385787963867
2016-02-02,105.3958740234375,13.00031852722168
2016-02-03,109.29710388183594,13.157159805297852
2016-02-04,110.85758209228516,13.05259895324707
2016-02-05,109.91590881347656,13.07873821258545
2016-02-08,107.14469909667969,12.5385103225708
2016-02-09,106.6155776977539,12.486230850219727
2016-02-10,105.32122039794922,12.747631072998047
2016-02-11,98.152587890625,12.372956275939941
2016-02-12,98.32455444335938,12.52979850769043
2016-02-16,101.91792297363281,13.131017684936523
2016-02-17,105.30313110351562,13.331424713134766
2016-02-18,106.41644287109375,13.418558120727539
2016-02-19,104.2350845336914,13.392419815063477
2016-02-22,106.2535171508789,13.401131629943848
2016-02-23,105.80999755859375,13.253005981445312
2016-02-24,104.62428283691406,13.305285453796387
2016-02-25,105.73758697509766,13.784520149230957
2016-02-26,106.9504623413086,13.575400352478027
2016-02-29,106.96856689453125,14.00235366821289
2016-03-01,108.57969665527344,14.438020706176758
2016-03-02,108.29912567138672,14.324748992919922
2016-03-03,108.26290893554688,14.560007095336914
2016-03-04,109.58441162109375,14.734274864196777
2016-03-07,111.24079132080078,14.742988586425781
2016-03-08,110.74295806884766,14.499014854431152
2016-03-09,111.20458984375,14.42930793762207
2016-03-10,111.27700805664062,14.150480270385742
2016-03-11,112.8066635131836,14.551294326782227
2016-03-14,114.35444641113281,14.542581558227539
2016-03-15,114.37255096435547,14.586149215698242
2016-03-16,115.46776580810547,14.786555290222168
2016-03-17,118.30081939697266,14.594860076904297
2016-03-18,121.25157165527344,14.90854263305664
2016-03-21,122.97128295898438,14.89111328125
2016-03-22,122.3014907836914,14.917255401611328
2016-03-23,120.25591278076172,14.821407318115234
2016-03-24,119.58612823486328,14.551294326782227
2016-03-28,118.8348617553711,14.594860076904297
2016-03-29,118.46373748779297,14.786555290222168
2016-03-30,116.38195037841797,14.725560188293457
2016-03-31,114.89753723144531,14.420594215393066
2016-04-01,114.9156265258789,14.124340057373047
2016-04-04,114.35444641113281,14.159193992614746
2016-04-05,114.97898864746094,13.897791862487793
2016-04-06,115.79360961914062,14.08077335357666
2016-04-07,114.95184326171875,13.99363899230957
2016-04-08,115.74834442138672,14.176621437072754
2016-04-11,115.77549743652344,13.941360473632812
2016-04-12,117.1875228881836,13.862939834594727
2016-04-13,118.69908905029297,14.115628242492676
2016-04-14,118.43660736083984,13.87165355682373
2016-04-15,118.6900405883789,13.854226112365723
2016-04-18,119.4503402709961,13.984925270080566
2016-04-19,120.0929946899414,14.194048881530762
2016-04-20,118.18316650390625,14.115628242492676
2016-04-21,118.33702087402344,14.29860782623291
2016-04-22,118.61764526367188,14.272466659545898
2016-04-25,118.3460922241211,14.350887298583984
2016-04-26,120.59988403320312,14.333462715148926
2016-04-27,124.0755844116211,14.463571548461914
2016-04-28,122.01188659667969,13.813021659851074
2016-04-29,122.01188659667969,13.697171211242676
2016-05-02,121.29679870605469,13.911048889160156
2016-05-03,119.92100524902344,13.714994430541992
2016-05-04,118.4728012084961,13.545672416687012
2016-05-05,119.5499038696289,13.661523818969727
2016-05-06,120.61795806884766,13.70608139038086
2016-05-09,119.5680160522461,13.750640869140625
2016-05-10,121.93943786621094,14.044723510742188
2016-05-11,121.36456298828125,14.107104301452637
2016-05-12,122.66033172607422,13.991254806518555
2016-05-13,120.56157684326172,13.768463134765625
2016-05-16,122.40485382080078,13.866493225097656
2016-05-17,120.96306610107422,13.554585456848145
2016-05-18,119.53042602539062,13.278322219848633
2016-05-19,116.875,13.313969612121582
2016-05-20,116.245361328125,13.518938064575195
2016-05-23,116.41873931884766,13.536761283874512
2016-05-24,116.34574890136719,13.902138710021973
2016-05-25,117.58674621582031,13.875401496887207
2016-05-26,117.99739074707031,13.902138710021973
2016-05-27,117.91527557373047,13.857579231262207
2016-05-31,115.11385345458984,13.795197486877441
2016-06-01,115.35108947753906,13.937785148620605
2016-06-02,115.75261688232422,13.714994430541992
2016-06-03,116.2362289428711,13.465468406677246
2016-06-06,120.36082458496094,13.420909881591797
2016-06-07,120.38817596435547,13.438735008239746
2016-06-08,121.36456298828125,13.563496589660645
2016-06-09,121.45584106445312,13.385263442993164
2016-06-10,119.66729736328125,13.100091934204102
2016-06-13,118.55403137207031,12.752538681030273
2016-06-14,119.08329010009766,12.752538681030273
2016-06-15,118.77304077148438,12.877300262451172
2016-06-16,118.0521469116211,12.806008338928223
2016-06-17,118.46279907226562,12.814919471740723
2016-06-20,121.13645935058594,13.278322219848633
2016-06-21,120.01405334472656,13.590230941772461
2016-06-22,120.24217987060547,13.625877380371094
2016-06-23,121.86647033691406,14.169486045837402
2016-06-24,115.45146942138672,12.654509544372559
2016-06-27,111.96566009521484,12.333690643310547
2016-06-28,113.05155944824219,12.574305534362793
2016-06-29,115.88036346435547,12.77927303314209
2016-06-30,118.50841522216797,12.850565910339355
2016-07-01,118.34414672851562,12.663421630859375
2016-07-05,115.86210632324219,12.208930015563965
2016-07-06,115.85297393798828,12.039608001708984
2016-07-07,116.04461669921875,12.021783828735352
2016-07-08,118.70915222167969,12.021783828735352
2016-07-11,120.48857116699219,12.289132118225098
2016-07-12,119.36614990234375,12.77927303314209
2016-07-13,118.72740936279297,13.100091934204102
2016-07-14,120.04141998291016,13.17138385772705
2016-07-15,120.80792999267578,12.939682960510254
2016-07-18,121.7569580078125,12.77036190032959
2016-07-19,122.8793716430664,12.743627548217773
2016-07-20,122.93408203125,12.886211395263672
2016-07-21,121.84819793701172,12.699068069458008
2016-07-22,121.79344940185547,12.59212875366211
2016-07-25,121.30984497070312,12.422807693481445
2016-07-26,123.05271911621094,12.609952926635742
2016-07-27,124.06559753417969,13.242677688598633
2016-07-28,121.3736801147461,13.224854469299316
2016-07-29,121.96683502197266,13.019886016845703
2016-08-01,121.55619049072266,12.859478950500488
2016-08-02,120.08706665039062,12.77927303314209
2016-08-03,120.33343505859375,12.511924743652344
2016-08-04,119.7311782836914,12.520835876464844
2016-08-05,120.20567321777344,12.538658142089844
2016-08-08,120.62545013427734,12.351513862609863
2016-08-09,121.01781463623047,12.538658142089844
2016-08-10,121.7078857421875,12.681243896484375
2016-08-11,122.37031555175781,12.814919471740723
2016-08-12,122.46235656738281,12.859478950500488
2016-08-15,123.8976821899414,12.930769920349121
2016-08-16,124.21049499511719,12.859478950500488
2016-08-17,123.95284271240234,12.78818416595459
2016-08-18,124.21049499511719,12.574305534362793
2016-08-19,123.69523620605469,12.556483268737793
2016-08-22,124.20130920410156,12.601040840148926
2016-08-23,123.41922760009766,12.699068069458008
2016-08-24,122.63716888427734,12.77036190032959
2016-08-25,122.3519515991211,12.609952926635742
2016-08-26,121.6618881225586,12.574305534362793
2016-08-29,122.2783203125,12.73471450805664
2016-08-30,120.35535430908203,12.752538681030273
2016-08-31,119.10405731201172,12.939682960510254
2016-09-01,119.5180892944336,12.948593139648438
2016-09-02,120.6773910522461,13.251588821411133
2016-09-06,122.36116027832031,13.608054161071777
2016-09-07,122.03910827636719,13.643699645996094
2016-09-08,122.2783203125,13.857579231262207
2016-09-09,118.2575912475586,13.750640869140625
2016-09-12,119.72051239013672,13.750640869140625
2016-09-13,118.46920013427734,13.403087615966797
2016-09-14,117.46630859375,13.224854469299316
2016-09-15,117.55831909179688,13.1981201171875
2016-09-16,116.57384490966797,13.046622276306152
2016-09-19,117.29151153564453,13.055533409118652
2016-09-20,117.57672882080078,13.046622276306152
2016-09-21,120.1253433227539,13.189207077026367
2016-09-22,121.33065032958984,13.376351356506348
2016-09-23,121.2478256225586,13.429821014404297
2016-09-26,120.13455963134766,13.109003067016602
2016-09-27,120.8246078491211,13.037710189819336
2016-09-28,121.6618881225586,13.1981201171875
2016-09-29,120.55777740478516,13.207032203674316
2016-09-30,121.21106719970703,13.456558227539062
2016-10-03,121.79988861083984,13.358527183532715
2016-10-04,121.6802749633789,13.492203712463379
2016-10-05,123.8976821899414,13.670435905456543
2016-10-06,123.67682647705078,13.518938064575195
2016-10-07,123.15240478515625,13.26050090789795
2016-10-10,124.98335266113281,13.429821014404297
2016-10-11,123.05118560791016,12.993151664733887
2016-10-12,122.51752471923828,12.895125389099121
2016-10-13,122.71998596191406,12.904035568237305
2016-10-14,122.83036804199219,12.886211395263672
2016-10-17,123.29039764404297,12.895125389099121
2016-10-18,124.30250549316406,13.117915153503418
2016-10-19,125.29619598388672,13.242677688598633
2016-10-20,124.98335266113281,13.224854469299316
2016-10-21,124.7901382446289,13.117915153503418
2016-10-24,126.46468353271484,13.233765602111816
2016-10-25,127.90919494628906,12.939682960510254
2016-10-26,133.90809631347656,13.385263442993164
2016-10-27,131.8563232421875,13.429821014404297
2016-10-28,131.580322265625,13.349617004394531
2016-10-31,131.04666137695312,13.2159423828125
2016-11-01,131.0282745361328,13.064444541931152
2016-11-02,129.50096130371094,13.01097583770752
2016-11-03,128.82928466796875,12.868389129638672
2016-11-04,128.38763427734375,12.716891288757324
2016-11-07,131.59869384765625,13.064444541931152
2016-11-08,131.8397674560547,13.019886016845703
2016-11-09,134.5192108154297,13.082267761230469
2016-11-10,136.9297637939453,13.429821014404297
2016-11-11,137.69931030273438,13.233765602111816
2016-11-14,139.0622100830078,13.438735008239746
2016-11-15,137.31919860839844,13.527850151062012
2016-11-16,135.7708282470703,13.037710189819336
2016-11-17,134.74172973632812,13.16247272491455
2016-11-18,135.68740844726562,12.984240531921387
2016-11-21,136.30862426757812,13.625877380371094
2016-11-22,138.62648010253906,13.839756965637207
2016-11-23,138.83042907714844,14.026900291442871
2016-11-25,139.10855102539062,14.187310218811035
2016-11-28,138.85826110839844,14.116016387939453
2016-11-29,140.5919952392578,14.294251441955566
2016-11-30,139.59068298339844,14.196222305297852
2016-12-01,141.28733825683594,14.169486045837402
2016-12-02,141.1575469970703,13.937785148620605
2016-12-05,141.07411193847656,14.3477201461792
2016-12-06,141.14828491210938,14.205132484436035
2016-12-07,142.90985107421875,14.133840560913086
2016-12-08,144.06878662109375,13.973430633544922
2016-12-09,145.0886688232422,14.009077072143555
2016-12-12,145.7098388671875,14.2496919631958
2016-12-13,145.24627685546875,14.78438949584961
2016-12-14,143.21580505371094,14.552685737609863
2016-12-15,142.5668182373047,14.80221176147461
2016-12-16,143.2436065673828,14.882417678833008
2016-12-19,144.8011932373047,14.597244262695312
2016-12-20,144.99594116210938,14.722007751464844
2016-12-21,146.0065155029297,14.579422950744629
2016-12-22,145.9879608154297,14.552685737609863
2016-12-23,146.31243896484375,14.641801834106445
2016-12-27,146.0065155029297,14.623979568481445
2016-12-28,144.72708129882812,14.454657554626465
2016-12-29,144.34693908691406,14.543774604797363
2016-12-30,144.337646484375,14.632891654968262
2017-01-03,145.53369140625,14.722007751464844
2017-01-04,147.06344604492188,14.900238990783691
2017-01-05,147.14691162109375,15.229969024658203
2017-01-06,147.5084686279297,15.221059799194336
2017-01-09,146.7853240966797,15.301262855529785
2017-01-10,147.48068237304688,15.265617370605469
2017-01-11,147.78662109375,15.390381813049316
2017-01-12,146.75747680664062,15.34582233428955
2017-01-13,147.25816345214844,15.452759742736816
2017-01-17,146.1826629638672,15.532965660095215
2017-01-18,146.7853240966797,15.327998161315918
2017-01-19,147.41578674316406,15.46167278289795
2017-01-20,147.90716552734375,15.506233215332031
2017-01-23,146.3402862548828,15.63099479675293
2017-01-24,148.8528594970703,15.729022026062012
2017-01-25,155.1666717529297,15.604260444641113
2017-01-26,156.79847717285156,15.38146686553955
2017-01-27,155.48191833496094,15.408204078674316
2017-01-30,153.50711059570312,15.042826652526855
2017-01-31,151.51370239257812,15.105207443237305
2017-02-01,152.02366638183594,15.105207443237305
2017-02-02,150.438232421875,15.033915519714355
2017-02-03,150.56808471679688,15.087384223937988
2017-02-06,152.03292846679688,15.069561004638672
2017-02-07,154.3693389892578,14.94479751586914
2017-02-08,153.18174743652344,14.94479751586914
2017-02-09,153.62127685546875,15.194323539733887
2017-02-10,155.4447021484375,15.247794151306152
2017-02-13,157.12796020507812,15.541876792907715
2017-02-14,157.56744384765625,15.577522277832031
2017-02-15,158.31553649902344,15.613170623779297
2017-02-16,159.72756958007812,15.622081756591797
2017-02-17,161.5043182373047,15.452759742736816
2017-02-21,164.16937255859375,15.809226989746094
2017-02-22,163.9823760986328,15.675551414489746
2017-02-23,165.38502502441406,16.210248947143555
2017-02-24,165.92739868164062,16.05875015258789
2017-02-27,167.78829956054688,16.085485458374023
2017-02-28,168.536376953125,16.30827522277832
2017-03-01,171.9776153564453,16.709299087524414
2017-03-02,171.1173095703125,16.727123260498047
2017-03-03,170.35986328125,16.825151443481445
2017-03-06,169.1909942626953,16.771678924560547
2017-03-07,170.2102508544922,16.50433349609375
2017-03-08,169.94845581054688,16.48651123046875
2017-03-09,168.85435485839844,16.49542236328125
2017-03-10,167.1056671142578,16.664743423461914
2017-03-13,167.43295288085938,16.61127281188965
2017-03-14,167.1337127685547,16.61127281188965
2017-03-15,167.11500549316406,16.842975616455078
2017-03-16,166.62875366210938,16.58453941345215
2017-03-17,168.4148406982422,16.70038604736328
2017-03-20,167.7509002685547,16.869709014892578
2017-03-21,164.54344177246094,16.691476821899414
2017-03-22,165.49725341796875,16.531068801879883
2017-03-23,165.7591094970703,16.71821403503418
2017-03-24,164.41250610351562,16.860797882080078
2017-03-27,164.67434692382812,16.771678924560547
2017-03-28,165.85260009765625,17.021207809448242
2017-03-29,166.10507202148438,17.12814712524414
2017-03-30,166.432373046875,17.021207809448242
2017-03-31,165.38502502441406,16.97665023803711
2017-04-03,165.1886749267578,16.967735290527344
2017-04-04,167.1056671142578,17.039030075073242
2017-04-05,165.59075927734375,16.91426658630371
2017-04-06,165.8619384765625,17.11032485961914
2017-04-07,167.24595642089844,17.065765380859375
2017-04-10,166.0396270751953,16.816240310668945
2017-04-11,166.9840850830078,17.012296676635742
2017-04-12,164.6276092529297,17.045913696289062
2017-04-13,164.22549438476562,16.90962028503418
2017-04-17,167.4049072265625,17.00048065185547
2017-04-18,166.31080627441406,16.936880111694336
2017-04-19,166.82510375976562,16.955053329467773
2017-04-20,167.66673278808594,17.56383514404297
2017-04-21,168.67669677734375,17.427541732788086
2017-04-24,170.24766540527344,18.1907901763916
2017-04-25,171.60357666015625,18.372512817382812
2017-04-26,169.92037963867188,18.22713279724121
2017-04-27,171.3323974609375,18.490638732910156
2017-04-28,172.8379364013672,18.327083587646484
2017-05-01,170.55624389648438,18.3997745513916
2017-05-02,171.5381317138672,18.490638732910156
2017-05-03,171.4913330078125,18.272565841674805
2017-05-04,171.19212341308594,18.68144989013672
2017-05-05,173.00625610351562,18.935867309570312
2017-05-08,173.95074462890625,18.654193878173828
2017-05-09,174.78298950195312,18.554241180419922
2017-05-10,172.60633850097656,18.599674224853516
2017-05-11,173.32249450683594,18.254392623901367
2017-05-12,172.6722869873047,18.46337890625
2017-05-15,171.86195373535156,18.490638732910156
2017-05-16,172.15402221679688,18.654193878173828
2017-05-17,168.46031188964844,18.299823760986328
2017-05-18,167.1599578857422,18.481552124023438
2017-05-19,170.32601928710938,18.726882934570312
2017-05-22,173.0680694580078,18.51789665222168
2017-05-23,172.8984375,18.3997745513916
2017-05-24,174.55685424804688,18.436120986938477
2017-05-25,176.2718048095703,18.572416305541992
2017-05-26,175.8195037841797,18.745054244995117
2017-05-30,176.09275817871094,18.599674224853516
2017-05-31,176.79945373535156,18.67236328125
2017-06-01,176.5073699951172,19.21754264831543
2017-06-02,179.2493896484375,19.390182495117188
