Date,XOM,CVX
2015-08-17,51.30515670776367,54.80705261230469
2015-08-18,50.73851776123047,54.945308685302734
2015-08-19,49.65078353881836,53.279327392578125
2015-08-20,48.569580078125,52.17961883544922
2015-08-21,46.980342864990234,49.88804626464844
2015-08-24,44.759315490722656,47.4911003112793
2015-08-25,44.752811431884766,46.10823059082031
2015-08-26,47.22132873535156,48.12984085083008
2015-08-27,48.751949310302734,51.12601089477539
2015-08-28,48.89524459838867,52.96324157714844
2015-08-31,49.005977630615234,53.331993103027344
2015-09-01,46.947776794433594,51.488189697265625
2015-09-02,47.696807861328125,51.40258026123047
2015-09-03,48.061553955078125,51.534297943115234
2015-09-04,47.195289611816406,50.48726272583008
2015-09-08,47.872650146484375,50.599212646484375
2015-09-09,46.895687103271484,49.33488845825195
2015-09-10,47.23434829711914,49.82217788696289
2015-09-11,47.34508514404297,49.90778350830078
2015-09-14,47.2148323059082,49.894622802734375
2015-09-15,47.45583724975586,50.81651306152344
2015-09-16,48.39373016357422,52.03474807739258
2015-09-17,48.49793243408203,52.29155731201172
2015-09-18,47.33856964111328,51.19187545776367
2015-09-21,47.80100631713867,51.42233657836914
2015-09-22,47.37764358520508,50.86921310424805
2015-09-23,47.091068267822266,50.12508773803711
2015-09-24,47.371150970458984,50.63212585449219
2015-09-25,47.696807861328125,51.165531158447266
2015-09-28,47.28647994995117,49.894622802734375
2015-09-29,47.527462005615234,50.21070861816406
2015-09-30,48.42628479003906,51.94255828857422
2015-10-01,48.237403869628906,51.586971282958984
2015-10-02,49.42282485961914,53.70076370239258
2015-10-05,50.028564453125,55.333831787109375
2015-10-06,50.73199462890625,57.28299331665039
2015-10-07,51.585243225097656,58.027099609375
2015-10-08,52.12584686279297,59.2058219909668
2015-10-09,51.62432098388672,58.981937408447266
2015-10-12,51.65037155151367,58.435386657714844
2015-10-13,51.55917739868164,58.19832229614258
2015-10-14,52.21050262451172,59.107051849365234
2015-10-15,53.070274353027344,59.73922348022461
2015-10-16,53.72159194946289,60.114540100097656
2015-10-19,52.75111770629883,59.284847259521484
2015-10-20,52.64689254760742,59.258487701416016
2015-10-21,52.243099212646484,58.82387924194336
2015-10-22,53.988643646240234,60.33186340332031
2015-10-23,54.04727554321289,60.081642150878906
2015-10-26,52.90091323852539,58.45510482788086
2015-10-27,52.81623458862305,57.75053787231445
2015-10-28,53.591331481933594,59.12680435180664
2015-10-29,53.55876159667969,59.19266891479492
2015-10-30,53.89093780517578,59.84457015991211
2015-11-02,55.54530334472656,62.531246185302734
2015-11-03,56.567909240722656,64.62527465820312
2015-11-04,56.001251220703125,63.723121643066406
2015-11-05,55.23918914794922,62.261268615722656
2015-11-06,55.01774215698242,61.918853759765625
2015-11-09,53.8416862487793,60.792823791503906
2015-11-10,54.10450744628906,61.39204025268555
2015-11-11,53.6248893737793,60.70719909667969
2015-11-12,52.17290115356445,59.17290496826172
2015-11-13,51.312225341796875,58.39585876464844
2015-11-16,53.1518440246582,60.95537185668945
2015-11-17,52.53425598144531,60.67544174194336
2015-11-18,53.04671096801758,61.46197509765625
2015-11-19,52.757625579833984,60.54213333129883
2015-11-20,52.42256546020508,59.32903289794922
2015-11-23,52.7444953918457,59.99557113647461
2015-11-24,53.79570388793945,60.88874435424805
2015-11-25,53.38179397583008,60.568790435791016
2015-11-27,53.36866760253906,60.23552703857422
2015-11-30,53.651161193847656,60.868736267089844
2015-12-01,53.802284240722656,61.641937255859375
2015-12-02,52.2648811340332,60.15552520751953
2015-12-03,51.515899658203125,59.22235870361328
2015-12-04,51.811546325683594,59.795597076416016
2015-12-07,50.45811462402344,58.175899505615234
2015-12-08,49.032413482666016,57.61600112915039
2015-12-09,49.68940353393555,58.389190673828125
2015-12-10,49.728851318359375,59.52231979370117
2015-12-11,48.841880798339844,57.61600112915039
2015-12-14,49.95222091674805,59.54231643676758
2015-12-15,52.18604278564453,61.828582763671875
2015-12-16,52.0020751953125,62.281822204589844
2015-12-17,51.22025680541992,60.348838806152344
2015-12-18,50.77346420288086,59.86225509643555
2015-12-21,50.76032638549805,59.482330322265625
2015-12-22,51.01656723022461,60.168888092041016
2015-12-23,52.68536376953125,62.52842712402344
2015-12-24,52.12033462524414,61.355323791503906
2015-12-28,51.732704162597656,60.22886276245117
2015-12-29,52.008644104003906,60.82207107543945
2015-12-30,51.31877899169922,60.04888916015625
2015-12-31,51.21367645263672,59.962257385253906
2016-01-04,50.89175033569336,59.22235870361328
2016-01-05,51.325374603271484,59.72895431518555
2016-01-06,50.8983154296875,57.36940002441406
2016-01-07,50.083614349365234,55.33642578125
2016-01-08,49.071834564208984,54.74320983886719
2016-01-11,48.414833068847656,53.836700439453125
2016-01-12,49.40690231323242,54.75654983520508
2016-01-13,49.70256042480469,54.209983825683594
2016-01-14,51.982364654541016,56.96946334838867
2016-01-15,50.97059631347656,55.76966857910156
2016-01-19,50.19532775878906,54.329952239990234
2016-01-20,48.07975387573242,52.64359664916992
2016-01-21,48.68418884277344,54.02334976196289
2016-01-22,50.30699157714844,55.68302536010742
2016-01-25,48.605350494384766,53.91670227050781
2016-01-26,50.392417907714844,56.06964111328125
2016-01-27,49.46603775024414,55.51640319824219
2016-01-28,50.58293151855469,57.26940155029297
2016-01-29,51.147972106933594,57.63601303100586
2016-02-01,50.123050689697266,56.84950256347656
2016-02-02,49.00611877441406,54.149986267089844
2016-02-03,51.5618896484375,56.402896881103516
2016-02-04,52.448848724365234,56.51621627807617
2016-02-05,52.61310577392578,55.24311065673828
2016-02-08,53.32265853881836,57.31606674194336
2016-02-09,53.09061813354492,55.269779205322266
2016-02-10,52.606666564941406,55.34977340698242
2016-02-11,52.77238464355469,55.316436767578125
2016-02-12,53.72045135498047,56.94279479980469
2016-02-16,53.84642028808594,57.24656295776367
2016-02-17,54.363525390625,59.609031677246094
2016-02-18,54.66184997558594,58.54256057739258
2016-02-19,54.695011138916016,58.38729476928711
2016-02-22,54.62207794189453,59.95329666137695
2016-02-23,53.85304260253906,57.31405258178711
2016-02-24,54.0452995300293,57.55704879760742
2016-02-25,54.370140075683594,57.577293395996094
2016-02-26,54.197792053222656,56.93605041503906
2016-02-29,53.13704299926758,56.32181167602539
2016-03-01,53.88618850708008,58.13754653930664
2016-03-02,54.827606201171875,58.81929397583008
2016-03-03,54.62871551513672,59.082557678222656
2016-03-04,54.55579376220703,59.35252380371094
2016-03-07,55.99443435668945,61.20204544067383
2016-03-08,54.78120040893555,59.89929962158203
2016-03-09,54.62871551513672,62.65327453613281
2016-03-10,54.48285675048828,63.40928268432617
2016-03-11,54.48948669433594,63.84128189086914
2016-03-14,54.63534927368164,63.625274658203125
2016-03-15,54.907161712646484,63.63203048706055
2016-03-16,54.940311431884766,64.3947982788086
2016-03-17,55.75575637817383,65.40055084228516
2016-03-18,55.822059631347656,65.9405288696289
2016-03-21,55.43756103515625,65.09677124023438
2016-03-22,55.76902389526367,64.4622802734375
2016-03-23,55.52372741699219,63.173038482666016
2016-03-24,55.676204681396484,64.02354431152344
2016-03-28,55.835330963134766,63.90876007080078
2016-03-29,56.04084396362305,64.34078979492188
2016-03-30,56.03419494628906,64.29352569580078
2016-03-31,55.41764450073242,64.3947982788086
2016-04-01,54.99998474121094,63.625274658203125
2016-04-04,55.1325798034668,63.06501770019531
2016-04-05,54.50275802612305,62.552024841308594
2016-04-06,55.232017517089844,64.01676940917969
2016-04-07,54.60883331298828,63.9830207824707
2016-04-08,55.165714263916016,65.02251434326172
2016-04-11,55.23865509033203,64.28678894042969
2016-04-12,55.921504974365234,65.81902313232422
2016-04-13,56.23974609375,65.87977600097656
2016-04-14,56.63751983642578,66.13626098632812
2016-04-15,56.33254623413086,65.63001251220703
2016-04-18,56.86955261230469,66.62225341796875
2016-04-19,57.15463638305664,67.83727264404297
2016-04-20,57.5457878112793,68.64051818847656
2016-04-21,57.53915023803711,68.44476318359375
2016-04-22,58.02974319458008,68.85652160644531
2016-04-25,57.897151947021484,68.5190200805664
2016-04-26,58.09605407714844,69.04552459716797
2016-04-27,58.64632034301758,70.09851837158203
2016-04-28,58.36124038696289,69.11976623535156
2016-04-29,58.606529235839844,68.97127532958984
2016-05-02,59.09050369262695,69.7339859008789
2016-05-03,58.4142951965332,68.39075469970703
2016-05-04,58.30156326293945,67.89801788330078
2016-05-05,58.36785888671875,68.4582748413086
2016-05-06,58.679466247558594,68.75526428222656
2016-05-09,58.71921920776367,67.73601531982422
2016-05-10,59.6606559753418,68.35698699951172
2016-05-11,59.37318801879883,68.26924896240234
2016-05-12,59.948123931884766,68.93077850341797
2016-05-13,59.27290344238281,67.999267578125
2016-05-16,59.88126754760742,69.04552459716797
2016-05-17,59.85452651977539,68.72489166259766
2016-05-18,59.73420715332031,68.25422668457031
2016-05-19,60.24229431152344,68.11099243164062
2016-05-20,59.99492645263672,68.070068359375
2016-05-23,59.90133285522461,67.79037475585938
2016-05-24,59.948123931884766,68.34291076660156
2016-05-25,60.34257507324219,69.4206771850586
2016-05-26,60.03505325317383,69.23651123046875
2016-05-27,60.17542266845703,69.59122467041016
2016-05-31,59.5135612487793,68.89546203613281
2016-06-01,59.6606559753418,68.9841079711914
2016-06-02,59.18598937988281,68.5748519897461
2016-06-03,59.07902526855469,68.66352081298828
2016-06-06,59.7275276184082,69.01140594482422
2016-06-07,60.643409729003906,70.4780044555664
2016-06-08,60.69689178466797,70.32109832763672
2016-06-09,60.61666488647461,70.13011932373047
2016-06-10,60.15536117553711,69.56391906738281
2016-06-13,60.563194274902344,69.6457748413086
2016-06-14,60.456233978271484,69.08644104003906
2016-06-15,60.275718688964844,68.64303588867188
2016-06-16,60.984371185302734,68.94318389892578
2016-06-17,60.65009689331055,69.2842788696289
2016-06-20,60.91750717163086,69.99369049072266
2016-06-21,61.191619873046875,70.42340850830078
2016-06-22,60.950927734375,69.77540588378906
2016-06-23,61.37211608886719,71.2419662475586
2016-06-24,59.760921478271484,69.5093765258789
2016-06-27,59.406620025634766,68.45889282226562
2016-06-28,60.777122497558594,69.32518005371094
2016-06-29,61.813358306884766,70.54618835449219
2016-06-30,62.669090270996094,71.50802612304688
2016-07-01,62.735965728759766,71.0441665649414
2016-07-05,62.18773651123047,70.64851379394531
2016-07-06,62.903079986572266,71.33747863769531
2016-07-07,62.14765167236328,70.29381561279297
2016-07-08,62.5353889465332,71.46707916259766
2016-07-11,62.76938247680664,71.88999938964844
2016-07-12,63.47804260253906,72.8381576538086
2016-07-13,63.43123245239258,72.74949645996094
2016-07-14,63.47804260253906,72.78360748291016
2016-07-15,63.5916633605957,73.00872039794922
2016-07-18,63.391117095947266,72.36751556396484
2016-07-19,63.15715026855469,72.33338165283203
2016-07-20,62.79612350463867,72.02642059326172
2016-07-21,62.742637634277344,71.88999938964844
2016-07-22,62.8495979309082,72.07418060302734
2016-07-25,61.639522552490234,70.30746459960938
2016-07-26,61.191619873046875,70.04141998291016
2016-07-27,60.777122497558594,69.75491333007812
2016-07-28,60.302452087402344,69.43433380126953
2016-07-29,59.46678924560547,69.90499877929688
2016-08-01,57.40097427368164,67.60621643066406
2016-08-02,58.18988037109375,67.93362426757812
2016-08-03,58.49070358276367,68.62940979003906
2016-08-04,58.48403549194336,68.47933959960938
2016-08-05,58.53749465942383,68.5611801147461
2016-08-08,59.226097106933594,69.03184509277344
2016-08-09,59.29962921142578,69.11372375488281
2016-08-10,58.261314392089844,68.30883026123047
2016-08-11,58.4703254699707,69.16828155517578
2016-08-12,59.232215881347656,69.68672180175781
2016-08-15,59.20524597167969,70.10281372070312
2016-08-16,59.279415130615234,70.00049591064453
2016-08-17,59.40751266479492,70.46236419677734
2016-08-18,59.946903228759766,71.379150390625
2016-08-19,59.198516845703125,70.5312728881836
2016-08-22,59.32661437988281,70.26933288574219
2016-08-23,59.14458084106445,70.0901107788086
2016-08-24,59.34683609008789,70.44857025146484
2016-08-25,58.96926498413086,70.23486328125
2016-08-26,58.84115982055664,69.84192657470703
2016-08-29,59.2254753112793,70.34514617919922
2016-08-30,59.00971221923828,70.10388946533203
2016-08-31,58.753509521484375,69.33186340332031
2016-09-01,58.55122756958008,69.07682800292969
2016-09-02,58.942291259765625,69.57311248779297
2016-09-06,59.71764373779297,70.60708618164062
2016-09-07,59.49517059326172,70.91728973388672
2016-09-08,60.04132843017578,71.77204895019531
2016-09-09,58.55122756958008,69.80747985839844
2016-09-12,58.85464859008789,70.48300170898438
2016-09-13,57.45219802856445,68.53913116455078
2016-09-14,57.040924072265625,67.84293365478516
2016-09-15,57.36458206176758,68.58740997314453
2016-09-16,56.65662384033203,67.443115234375
2016-09-19,56.52175521850586,67.58097839355469
2016-09-20,55.65199661254883,67.34661865234375
2016-09-21,56.16441345214844,68.67699432373047
2016-09-22,56.326236724853516,68.91826629638672
2016-09-23,56.26555252075195,68.39437103271484
2016-09-26,56.002593994140625,68.09109497070312
2016-09-27,56.12395095825195,68.22893524169922
2016-09-28,58.591697692871094,70.4140853881836
2016-09-29,58.29501724243164,69.80747985839844
2016-09-30,58.847896575927734,70.94485473632812
2016-10-03,58.692840576171875,70.6208724975586
2016-10-04,58.15343475341797,69.80747985839844
2016-10-05,58.65911102294922,70.46923065185547
2016-10-06,58.686092376708984,70.43476867675781
2016-10-07,58.483795166015625,70.4968032836914
2016-10-10,59.63003921508789,71.67556762695312
2016-10-11,59.15806579589844,71.02759552001953
2016-10-12,58.74677658081055,70.4140853881836
2016-10-13,58.362449645996094,69.47663116455078
2016-10-14,58.34896469116211,69.67649841308594
2016-10-17,58.34896469116211,69.86953735351562
2016-10-18,58.504032135009766,70.16594696044922
2016-10-19,58.773738861083984,70.4968032836914
2016-10-20,58.80070114135742,70.2210922241211
2016-10-21,58.402889251708984,69.82817077636719
2016-10-24,58.59843063354492,69.38700866699219
2016-10-25,58.4703254699707,69.46280670166016
2016-10-26,58.71980667114258,69.75235748291016
2016-10-27,58.60515594482422,68.87690734863281
2016-10-28,57.16227722167969,71.56523895263672
2016-10-31,56.17789840698242,72.2063217163086
2016-11-01,56.40040588378906,73.39884185791016
2016-11-02,56.26555252075195,72.6474838256836
2016-11-03,56.40715408325195,72.6474838256836
2016-11-04,56.34645462036133,72.22701263427734
2016-11-07,57.614036560058594,73.65388488769531
2016-11-08,58.028961181640625,73.95719909667969
2016-11-09,58.668373107910156,74.19845581054688
2016-11-10,59.212547302246094,74.30186462402344
2016-11-11,58.27383804321289,73.50914001464844
2016-11-14,58.00857162475586,73.47468566894531
2016-11-15,59.05610275268555,75.10836791992188
2016-11-16,58.3282585144043,75.4355697631836
2016-11-17,57.97455978393555,75.27545166015625
2016-11-18,58.00857162475586,76.02738189697266
2016-11-21,58.83161926269531,76.70966339111328
2016-11-22,58.96086502075195,77.01602935791016
2016-11-23,59.12409973144531,77.28056335449219
2016-11-25,59.2601432800293,77.28056335449219
2016-11-28,58.81800842285156,76.93244171142578
2016-11-29,58.43031692504883,76.12482452392578
2016-11-30,59.382606506347656,77.67046356201172
2016-12-01,59.34176254272461,78.87492370605469
2016-12-02,59.20574951171875,78.67302703857422
2016-12-05,59.50503921508789,78.8470687866211
2016-12-06,59.55945587158203,78.50593566894531
2016-12-07,59.90635299682617,79.67556762695312
2016-12-08,60.0764045715332,80.1838150024414
2016-12-09,60.53895950317383,80.62940216064453
2016-12-12,61.885780334472656,81.56233978271484
2016-12-13,62.974124908447266,81.75031280517578
2016-12-14,61.613685607910156,80.73381805419922
2016-12-15,61.824554443359375,81.49271392822266
2016-12-16,62.021827697753906,82.2098388671875
2016-12-19,61.50486755371094,81.91045379638672
2016-12-20,61.511661529541016,82.11932373046875
2016-12-21,61.40962600708008,82.09146881103516
2016-12-22,61.810951232910156,82.69020080566406
2016-12-23,61.70212173461914,82.44651794433594
2016-12-27,61.72931671142578,82.30728149414062
2016-12-28,61.4232292175293,82.09146881103516
2016-12-29,61.45722961425781,82.02879333496094
2016-12-30,61.39603042602539,81.94524383544922
2017-01-03,61.824554443359375,82.0496826171875
2017-01-04,61.144351959228516,82.02879333496094
2017-01-05,60.23286437988281,81.67372131347656
2017-01-06,60.198848724365234,81.34648132324219
2017-01-09,59.20574951171875,80.65027618408203
2017-01-10,58.4506950378418,80.0376205444336
2017-01-11,59.04928207397461,80.71295928955078
2017-01-12,58.72959518432617,80.87307739257812
2017-01-13,58.73640823364258,81.02623748779297
2017-01-17,59.42338943481445,80.95661926269531
2017-01-18,58.68878173828125,80.71988677978516
2017-01-19,57.63444519042969,80.4692611694336
2017-01-20,58.42346954345703,80.48320770263672
2017-01-23,57.79768371582031,80.33698272705078
2017-01-24,57.879310607910156,81.01927947998047
2017-01-25,58.049373626708984,81.625
2017-01-26,58.22623825073242,81.14461517333984
2017-01-27,58.16501998901367,79.22303009033203
2017-01-30,57.72286605834961,77.85148620605469
2017-01-31,57.06306076049805,77.52425384521484
2017-02-01,56.41686248779297,77.28056335449219
2017-02-02,56.763771057128906,78.12299346923828
2017-02-03,56.82499313354492,79.06986999511719
2017-02-06,56.66854476928711,78.65908813476562
2017-02-07,56.30122375488281,77.55209350585938
2017-02-08,55.930572509765625,77.68438720703125
2017-02-09,56.177669525146484,78.15780639648438
2017-02-10,56.64445495605469,78.70782470703125
2017-02-13,56.973934173583984,79.30657958984375
2017-02-14,56.850372314453125,79.08869934082031
2017-02-15,57.083770751953125,79.12383270263672
2017-02-16,56.49344253540039,77.79535675048828
2017-02-17,56.12274169921875,77.54933166503906
2017-02-21,56.21199417114258,78.52638244628906
2017-02-22,55.55301284790039,77.58451080322266
2017-02-23,56.136470794677734,78.03435516357422
2017-02-24,55.65599060058594,77.4017562866211
2017-02-27,55.971736907958984,78.54745483398438
2017-02-28,55.82072067260742,79.07462310791016
2017-03-01,56.98765563964844,80.04460906982422
2017-03-02,57.179866790771484,79.67911529541016
2017-03-03,56.6032600402832,79.81266784667969
2017-03-06,56.85723876953125,79.54554748535156
2017-03-07,56.64445495605469,78.58963775634766
2017-03-08,55.621665954589844,77.04329681396484
2017-03-09,56.06097412109375,77.34552001953125
2017-03-10,56.019798278808594,77.74617767333984
2017-03-13,55.88936996459961,76.86052703857422
2017-03-14,55.59420394897461,75.46179962158203
2017-03-15,56.28750991821289,76.53018188476562
2017-03-16,56.33556365966797,75.81322479248047
2017-03-17,56.28750991821289,75.68671417236328
2017-03-20,56.28750991821289,75.67265319824219
2017-03-21,56.170806884765625,75.93973541259766
2017-03-22,56.12274169921875,76.1857681274414
2017-03-23,56.19139862060547,75.82025146484375
2017-03-24,55.75895690917969,75.90461730957031
2017-03-27,55.77268981933594,74.70268249511719
2017-03-28,56.177669525146484,75.32825469970703
2017-03-29,56.30121994018555,75.96082305908203
2017-03-30,57.454437255859375,75.75700378417969
2017-03-31,56.29435729980469,75.46883392333984
2017-04-03,56.33556365966797,75.77106475830078
2017-04-04,56.541481018066406,76.37553405761719
2017-04-05,56.651309967041016,76.36148071289062
2017-04-06,56.98078536987305,76.81834411621094
2017-04-07,56.8091926574707,76.51612091064453
2017-04-10,57.063167572021484,76.9167709350586
2017-04-11,56.864097595214844,76.59343719482422
2017-04-12,56.953338623046875,76.59343719482422
2017-04-13,56.07469940185547,74.57614135742188
2017-04-17,55.99919128417969,74.62535858154297
2017-04-18,55.635379791259766,74.28095245361328
2017-04-19,55.25099563598633,73.26178741455078
2017-04-20,55.60792541503906,73.71861267089844
2017-04-21,55.38825607299805,73.72567749023438
2017-04-24,55.676570892333984,74.4566650390625
2017-04-25,56.102169036865234,75.01897430419922
2017-04-26,55.87565231323242,74.56210327148438
2017-04-27,55.779541015625,74.13333129882812
2017-04-28,56.04724884033203,74.99789428710938
2017-05-01,56.32868576049805,74.44963073730469
2017-05-02,56.32182312011719,74.05601501464844
2017-05-03,56.76801300048828,75.0119400024414
2017-05-04,56.04037857055664,73.66943359375
2017-05-05,56.30121994018555,74.3582763671875
2017-05-08,56.89842987060547,74.98385620117188
2017-05-09,56.50029373168945,73.85921478271484
2017-05-10,56.756683349609375,74.8573226928711
2017-05-11,57.241703033447266,74.65347290039062
2017-05-12,57.20014190673828,74.47774505615234
2017-05-15,57.37337112426758,75.10331726074219
2017-05-16,57.20014190673828,75.38446044921875
2017-05-17,56.812103271484375,74.34070587158203
2017-05-18,56.64580154418945,74.6744384765625
2017-05-19,56.770538330078125,75.63297271728516
2017-05-22,57.01999282836914,75.34896087646484
2017-05-23,57.2209358215332,75.45545959472656
2017-05-24,57.01999282836914,75.41997528076172
2017-05-25,56.64580154418945,74.63182830810547
2017-05-26,56.50722122192383,74.35493469238281
2017-05-30,56.19540786743164,73.88629913330078
2017-05-31,55.7796630859375,73.47447204589844
2017-06-01,55.918251037597656,74.035400390625
