Date,V,MA
2017-01-26,78.49034118652344,104.3248519897461
2017-01-27,78.99010467529297,104.76360321044922
2017-01-30,78.9240951538086,104.2485580444336
2017-01-31,77.99059295654297,101.4157943725586
2017-02-01,77.73599243164062,100.14727020263672
2017-02-02,77.60401153564453,100.28081512451172
2017-02-03,81.16831970214844,101.65424346923828
2017-02-06,80.93257904052734,101.66380310058594
2017-02-07,80.88543701171875,101.67332458496094
2017-02-08,80.23479461669922,101.78775787353516
2017-02-09,80.69682312011719,102.34099578857422
2017-02-10,80.99857330322266,102.3123550415039
2017-02-13,81.50777435302734,103.27568817138672
2017-02-14,81.89437866210938,103.84795379638672
2017-02-15,82.70211029052734,104.5919189453125
2017-02-16,82.57929992675781,104.2485580444336
2017-02-17,82.62654876708984,104.36300659179688
2017-02-21,83.06111145019531,105.06880950927734
2017-02-22,82.94775390625,104.38208770751953
2017-02-23,83.30674743652344,105.62200164794922
2017-02-24,83.54295349121094,105.86998748779297
2017-02-27,83.13671112060547,105.4598617553711
2017-02-28,83.07999420166016,105.35492706298828
2017-03-01,84.07196044921875,107.11943054199219
2017-03-02,83.63738250732422,106.1847152709961
2017-03-03,83.88304138183594,106.5757827758789
2017-03-06,84.02474975585938,106.21334075927734
2017-03-07,84.13810729980469,105.83184814453125
2017-03-08,84.04364776611328,105.85092163085938
2017-03-09,84.18534851074219,105.669677734375
2017-03-10,84.77107238769531,106.07028198242188
2017-03-13,85.13009643554688,106.3755111694336
2017-03-14,84.60102081298828,105.38355255126953
2017-03-15,84.95059967041016,106.84281921386719
2017-03-16,85.0639419555664,107.46279907226562
2017-03-17,85.25288391113281,107.61538696289062
2017-03-20,84.25148010253906,107.21481323242188
2017-03-21,83.19338989257812,105.59339904785156
2017-03-22,83.62796020507812,106.2991943359375
2017-03-23,83.94916534423828,106.44224548339844
2017-03-24,84.26092529296875,106.8046875
2017-03-27,84.0341796875,106.76652526855469
2017-03-28,84.19479370117188,107.27203369140625
2017-03-29,84.25148010253906,106.88097381591797
2017-03-30,84.09087371826172,107.46279907226562
2017-03-31,83.95862579345703,107.27203369140625
2017-04-03,84.4215316772461,107.05265808105469
2017-04-04,83.87357330322266,106.90962219238281
2017-04-05,84.10977172851562,107.10073852539062
2017-04-06,84.16645812988281,107.44478607177734
2017-04-07,83.83578491210938,107.2632064819336
2017-04-10,83.94916534423828,107.33964538574219
2017-04-11,83.93973541259766,107.13894653320312
2017-04-12,83.77912902832031,106.52732849121094
2017-04-13,83.95862579345703,106.28841400146484
2017-04-17,84.84666442871094,107.67413330078125
2017-04-18,84.77107238769531,107.5307846069336
2017-04-19,84.78999328613281,107.31100463867188
2017-04-20,86.11261749267578,109.50900268554688
2017-04-21,86.11261749267578,109.20317077636719
2017-04-24,86.77394104003906,110.56977081298828
2017-04-25,87.0195541381836,110.98070526123047
2017-04-26,86.7455825805664,111.0189437866211
2017-04-27,86.53771209716797,111.90769958496094
2017-04-28,86.17874908447266,111.16228485107422
2017-05-01,86.21653747558594,111.2100830078125
2017-05-02,87.42579650878906,112.88246154785156
2017-05-03,87.3313217163086,112.12751770019531
2017-05-04,87.50137329101562,112.69132995605469
2017-05-05,87.00066375732422,112.28997039794922
2017-05-08,86.8400650024414,111.43943786621094
2017-05-09,86.91565704345703,111.24829864501953
2017-05-10,87.1518325805664,111.47766876220703
2017-05-11,87.01011657714844,111.36296844482422
2017-05-12,87.60530090332031,111.93637084960938
2017-05-15,88.07768249511719,112.96847534179688
2017-05-16,88.00205993652344,113.23607635498047
2017-05-17,86.84274291992188,111.62101745605469
2017-05-18,86.79541015625,111.08584594726562
2017-05-19,87.52416229248047,112.36641693115234
2017-05-22,88.30963897705078,113.72341918945312
2017-05-23,88.83019256591797,114.29683685302734
2017-05-24,89.72928619384766,115.34807586669922
2017-05-25,89.94695281982422,116.51396942138672
2017-05-26,89.59677124023438,116.23683166503906
2017-05-30,89.64408111572266,116.25593566894531
2017-05-31,90.12677001953125,117.43138885498047
2017-06-01,90.28765869140625,117.9283676147461
2017-06-02,90.99745178222656,119.64854431152344
2017-06-05,91.37602996826172,120.31749725341797
2017-06-06,90.6567611694336,119.68678283691406
2017-06-07,90.94068145751953,119.63898468017578
2017-06-08,90.94068145751953,119.22808074951172
2017-06-09,89.49269104003906,117.58431243896484
2017-06-12,88.489501953125,115.40543365478516
2017-06-13,89.98482513427734,116.89623260498047
2017-06-14,90.21195220947266,117.06824493408203
2017-06-15,89.12359619140625,116.0361328125
2017-06-16,89.12359619140625,116.55220794677734
2017-06-19,89.71036529541016,117.63211059570312
2017-06-20,89.32234191894531,117.47920227050781
2017-06-21,89.47373962402344,117.64167022705078
2017-06-22,88.91535949707031,117.83280181884766
2017-06-23,90.45802307128906,118.5113296508789
2017-06-26,90.11730194091797,118.04303741455078
2017-06-27,89.81446838378906,117.29764556884766
2017-06-28,91.07320404052734,119.27583312988281
2017-06-29,89.36017608642578,116.1221694946289
2017-06-30,88.75447082519531,116.06482696533203
2017-07-03,88.3475112915039,115.4245376586914
2017-07-05,88.9721450805664,116.78404998779297
2017-07-06,88.25287628173828,115.65431213378906
2017-07-07,88.88697052001953,116.99468994140625
2017-07-10,89.9942626953125,117.50210571289062
2017-07-11,90.297119140625,118.9382095336914
2017-07-12,91.02586364746094,119.94348907470703
2017-07-13,90.79873657226562,120.12541961669922
2017-07-14,91.73567962646484,121.59977722167969
2017-07-17,91.64105987548828,122.00189208984375
2017-07-18,92.350830078125,122.28910827636719
2017-07-19,92.98494720458984,122.58592224121094
2017-07-20,92.8524398803711,122.99758911132812
2017-07-21,94.26260375976562,123.76351928710938
2017-07-24,94.99131774902344,124.00287628173828
2017-07-25,94.63168334960938,124.44326782226562
2017-07-26,95.44561004638672,125.41026306152344
2017-07-27,94.23420715332031,123.4380111694336
2017-07-28,93.83671569824219,122.46143341064453
2017-07-31,94.2247314453125,122.35613250732422
2017-08-01,95.46453094482422,123.97415924072266
2017-08-02,95.85257720947266,125.04644012451172
2017-08-03,95.19953918457031,124.35710906982422
2017-08-04,95.48345947265625,124.29006958007812
2017-08-07,96.05130767822266,124.82624816894531
2017-08-08,95.85257720947266,124.30921173095703
2017-08-09,95.5591812133789,124.19434356689453
2017-08-10,94.15847778320312,122.23167419433594
2017-08-11,94.72635650634766,123.07418823242188
2017-08-14,96.41096496582031,125.50596618652344
2017-08-15,97.1302490234375,125.97512817382812
2017-08-16,97.94072723388672,126.7314453125
2017-08-17,96.84111022949219,125.30492401123047
2017-08-18,97.1728744506836,125.55388641357422
2017-08-21,97.84591674804688,126.31978607177734
2017-08-22,98.65164184570312,128.1005096435547
2017-08-23,97.80799865722656,127.40164184570312
2017-08-24,97.84591674804688,127.29637908935547
2017-08-25,97.96915435791016,127.09528350830078
2017-08-28,98.37674713134766,128.14842224121094
2017-08-29,98.36726379394531,128.1388702392578
2017-08-30,98.32935333251953,128.1005096435547
2017-08-31,98.13029479980469,127.62185668945312
2017-09-01,98.49050903320312,127.56436920166016
2017-09-05,97.64684295654297,127.00910186767578
2017-09-06,97.80799865722656,127.22933197021484
2017-09-07,99.11615753173828,130.71429443359375
2017-09-08,98.99291229248047,131.37490844726562
2017-09-11,100.62338256835938,135.94166564941406
2017-09-12,100.68025207519531,136.35336303710938
2017-09-13,100.32001495361328,134.1321563720703
2017-09-14,100.5570068359375,135.4438018798828
2017-09-15,99.81761169433594,135.54913330078125
2017-09-18,99.37207794189453,135.37680053710938
2017-09-19,99.92190551757812,136.42041015625
2017-09-20,99.5047836303711,136.18104553222656
2017-09-21,99.82707977294922,135.68319702148438
2017-09-22,100.06407928466797,135.84593200683594
2017-09-25,97.65631866455078,132.6673583984375
2017-09-26,97.58047485351562,132.4758758544922
2017-09-27,98.48103332519531,133.72047424316406
2017-09-28,99.13511657714844,134.22793579101562
2017-09-29,99.76073455810547,135.1853485107422
2017-10-02,99.9503173828125,135.7789306640625
2017-10-03,100.09252166748047,136.92779541015625
2017-10-04,99.82707977294922,136.0373992919922
2017-10-05,100.70864868164062,137.8401336669922
2017-10-06,101.17316436767578,137.6195831298828
2017-10-09,101.4385757446289,138.60720825195312
2017-10-10,101.72295379638672,139.6620635986328
2017-10-11,102.79413604736328,140.8126983642578
2017-10-12,102.48131561279297,140.7072296142578
2017-10-13,103.002685546875,141.28250122070312
2017-10-16,102.66142272949219,140.20860290527344
2017-10-17,101.94100189208984,139.9304962158203
2017-10-18,102.1874771118164,140.1798553466797
2017-10-19,101.44806671142578,139.01956176757812
2017-10-20,101.95048522949219,139.40313720703125
2017-10-23,101.93153381347656,139.5757598876953
2017-10-24,102.76568603515625,139.80584716796875
2017-10-25,103.78948211669922,140.22775268554688
2017-10-26,104.08332824707031,140.56338500976562
2017-10-27,103.9980239868164,142.41400146484375
2017-10-30,104.3108139038086,142.82635498046875
2017-10-31,104.25397491455078,142.65370178222656
